 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   178    1.576        6295.063        6122.938        6110.031        6091.906;
   179    1.585        6330.500        6157.313        6144.844        6126.844;
   180    1.594        6365.906        6191.500        6178.781        6160.438;
   181    1.603        6401.313        6226.000        6213.844        6195.625;
   182    1.611        6436.750        6260.250        6248.000        6229.406;
   183    1.620        6472.156        6294.813        6282.844        6264.813;
   184    1.629        6507.563        6329.313        6316.969        6298.969;
   185    1.638        6543.000        6363.969        6352.500        6335.000;
   186    1.647        6578.406        6398.750        6387.563        6370.500;
   187    1.656        6613.813        6433.313        6422.344        6405.250;
   188    1.665        6649.250        6467.750        6456.188        6438.625;
   189    1.673        6684.656        6502.031        6490.344        6472.625;
   190    1.682        6720.063        6536.063        6524.094        6506.000;
   191    1.691        6755.500        6570.594        6558.563        6539.906;
   192    1.700        6790.906        6604.844        6591.906        6572.531;
   193    1.709        6826.313        6639.219        6625.656        6606.250;
   194    1.718        6861.750        6673.813        6659.625        6640.188;
   195    1.727        6897.156        6708.250        6694.688        6675.375;
   196    1.735        6932.563        6742.813        6729.094        6710.156;
   197    1.744        6968.000        6777.219        6764.344        6746.344;
   198    1.753        7003.406        6811.625        6799.344        6781.563;
   199    1.762        7038.813        6846.125        6833.688        6815.844;
   200    1.771        7074.250        6880.563        6868.000        6849.688;
   201    1.780        7109.656        6915.344        6902.500        6883.563;
   202    1.789        7145.063        6949.906        6936.625        6917.500;
   203    1.797        7180.500        6984.219        6970.781        6951.344;
   204    1.806        7215.906        7018.719        7004.781        6985.219;
   205    1.815        7251.313        7052.875        7038.813        7019.000;
   206    1.824        7286.750        7087.000        7072.563        7052.781;
   207    1.833        7322.156        7121.406        7106.875        7087.313;
   208    1.842        7357.563        7156.156        7142.469        7123.250;
   209    1.851        7393.000        7191.000        7178.188        7160.156;
   210    1.859        7428.406        7225.625        7213.688        7195.844;
   211    1.868        7463.813        7260.188        7248.000        7229.719;
   212    1.877        7499.250        7294.875        7282.750        7264.594;
   213    1.886        7534.656        7329.188        7316.438        7297.938;
   214    1.895        7570.063        7363.469        7350.469        7331.375;
   215    1.904        7605.500        7398.156        7384.906        7366.250;
   216    1.913        7640.906        7432.719        7418.969        7399.875;
   217    1.921        7676.313        7467.406        7453.406        7434.375;
   218    1.930        7711.750        7501.844        7487.969        7469.313;
   219    1.939        7747.156        7536.438        7523.563        7506.031;
   220    1.948        7782.563        7571.219        7559.281        7542.594;
   221    1.957        7818.000        7605.750        7594.031        7578.000;
   222    1.966        7853.406        7640.281        7629.219        7613.469;
   223    1.974        7888.813        7675.281        7663.844        7647.875;
   224    1.983        7924.250        7710.281        7698.844        7682.906;
   225    1.992        7959.656        7745.125        7733.156        7716.719;
   226    2.001        7995.063        7779.906        7767.094        7750.469;
   227    2.010        8030.500        7814.656        7800.688        7784.188;
   228    2.019        8065.906        7849.125        7834.781        7818.406;
   229    2.028        8101.313        7883.594        7868.781        7852.438;
   230    2.036        8136.750        7918.281        7903.688        7887.563;
   231    2.045        8172.156        7953.313        7939.156        7923.938;
   232    2.054        8207.563        7988.281        7975.656        7961.500;
   233    2.063        8243.000        8023.281        8010.938        7997.219;
   234    2.072        8278.406        8058.156        8045.625        8031.469;
   235    2.081        8313.813        8092.969        8080.375        8066.000;
   236    2.090        8349.250        8127.688        8115.031        8100.219;
   237    2.098        8384.656        8162.438        8149.719        8134.781;
   238    2.107        8420.063        8197.188        8184.313        8169.313;
   239    2.116        8455.500        8232.094        8218.969        8203.625;
   240    2.125        8490.906        8267.156        8253.813        8238.406;
   241    2.134        8526.313        8301.844        8288.469        8273.500;
   242    2.143        8561.750        8336.375        8324.031        8309.719;
   243    2.152        8597.156        8371.094        8359.750        8346.188;
   244    2.160        8632.563        8405.656        8395.188        8382.500;
   245    2.169        8668.000        8439.938        8430.344        8417.719;
   246    2.178        8703.406        8474.750        8465.031        8451.938;
   247    2.187        8738.813        8509.656        8499.719        8486.500;
   248    2.196        8774.250        8544.344        8534.406        8520.781;
   249    2.205        8809.656        8579.031        8568.688        8555.094;
   250    2.214        8845.063        8613.750        8602.656        8588.906;
   251    2.222        8880.500        8648.188        8636.750        8622.969;
   252    2.231        8915.906        8682.625        8671.063        8657.375;
   253    2.240        8951.313        8717.219        8705.281        8691.688;
   254    2.249        8986.750        8752.063        8740.594        8727.594;
   255    2.258        9022.156        8786.906        8776.750        8764.719;
   256    2.267        9057.563        8821.594        8812.688        8801.375;
   257    2.276        9093.000        8856.125        8847.906        8836.219;
   258    2.284        9128.406        8890.750        8881.969        8870.063;
   259    2.293        9163.813        8925.250        8916.125        8903.875;
   260    2.302        9199.250        8959.563        8949.906        8937.344;
   261    2.311        9234.656        8994.406        8984.219        8971.438;
   262    2.320        9270.063        9029.188        9018.500        9005.563;
   263    2.329        9305.500        9063.688        9052.563        9039.563;
   264    2.338        9340.906        9098.438        9087.156        9074.219;
   265    2.346        9376.313        9133.188        9121.750        9109.375;
   266    2.355        9411.750        9167.594        9157.438        9145.813;
   267    2.364        9447.156        9202.000        9192.656        9181.438;
   268    2.373        9482.563        9236.281        9227.844        9217.063;
   269    2.382        9518.000        9270.906        9262.906        9251.969;
   270    2.391        9553.406        9305.469        9296.625        9285.531;
   271    2.399        9588.813        9340.000        9330.656        9319.313;
   272    2.408        9624.250        9374.688        9365.313        9353.938;
   273    2.417        9659.656        9409.313        9399.500        9387.719;
   274    2.426        9695.063        9443.844        9433.313        9421.438;
   275    2.435        9730.500        9478.406        9467.844        9456.125;
   276    2.444        9765.906        9512.906        9502.750        9491.063;
   277    2.453        9801.313        9547.750        9538.281        9527.188;
   278    2.461        9836.750        9582.656        9574.000        9563.406;
   279    2.470        9872.156        9617.188        9609.438        9599.719;
   280    2.479        9907.563        9651.813        9644.375        9634.656;
   281    2.488        9943.000        9686.438        9678.875        9668.750;
   282    2.497        9978.406        9720.688        9712.563        9702.313;
   283    2.506       10013.813        9755.063        9745.875        9735.281;
   284    2.515       10049.250        9789.656        9779.531        9768.531;
   285    2.523       10084.656        9824.313        9814.313        9803.094;
   286    2.532       10120.063        9859.031        9848.688        9837.406;
   287    2.541       10155.500        9893.844        9884.094        9873.344;
   288    2.550       10190.906        9928.438        9919.844        9909.531;
   289    2.559       10226.313        9963.125        9955.000        9945.125;
   290    2.568       10261.750        9997.781        9991.031        9981.625;
   291    2.577       10297.156       10032.406       10026.844       10018.125;
   292    2.585       10332.563       10067.125       10061.906       10052.844;
   293    2.594       10368.000       10101.781       10096.500       10087.250;
   294    2.603       10403.406       10136.313       10131.063       10121.438;
   295    2.612       10438.813       10171.000       10165.156       10154.938;
   296    2.621       10474.250       10205.656       10199.188       10188.469;
   297    2.630       10509.656       10240.219       10232.781       10221.750;
   298    2.639       10545.063       10274.813       10266.938       10255.719;
   299    2.647       10580.500       10309.500       10301.375       10290.188;
   300    2.656       10615.906       10344.375       10336.750       10325.531;
   301    2.665       10651.313       10379.500       10373.656       10363.063;
   302    2.674       10686.750       10414.406       10409.156       10399.000;
   303    2.683       10722.156       10449.219       10444.844       10435.031;
   304    2.692       10757.563       10484.156       10480.063       10470.188;
   305    2.701       10793.000       10518.938       10514.719       10504.406;
   306    2.709       10828.406       10553.500       10548.969       10538.438;
   307    2.718       10863.813       10588.156       10582.625       10571.406;
   308    2.727       10899.250       10623.000       10616.938       10605.625;
   309    2.736       10934.656       10657.844       10651.250       10639.625;
   310    2.745       10970.063       10692.688       10686.250       10674.719;
   311    2.754       11005.500       10727.531       10721.094       10709.969;
   312    2.763       11040.906       10762.313       10757.344       10746.906;
   313    2.771       11076.313       10797.156       10792.813       10782.969;
   314    2.780       11111.750       10831.906       10828.188       10818.344;
   315    2.789       11147.156       10866.875       10863.563       10853.625;
   316    2.798       11182.563       10901.938       10898.594       10888.500;
   317    2.807       11218.000       10936.844       10933.188       10922.594;
   318    2.816       11253.406       10971.656       10967.906       10957.156;
   319    2.824       11288.813       11006.469       11001.875       10991.000;
   320    2.833       11324.250       11040.750       11035.906       11024.719;
   321    2.842       11359.656       11075.156       11069.531       11058.000;
   322    2.851       11395.063       11109.813       11104.750       11093.563;
   323    2.860       11430.500       11144.656       11140.281       11129.531;
   324    2.869       11465.906       11179.531       11176.156       11165.781;
   325    2.878       11501.313       11214.500       11211.844       11202.000;
   326    2.886       11536.750       11249.375       11247.188       11237.094;
   327    2.895       11572.156       11284.219       11282.656       11272.938;
   328    2.904       11607.563       11319.031       11316.375       11306.156;
   329    2.913       11643.000       11353.719       11350.813       11340.094;
   330    2.922       11678.406       11388.344       11384.406       11373.406;
   331    2.931       11713.813       11423.156       11419.063       11407.750;
   332    2.940       11749.250       11458.031       11453.625       11441.969;
   333    2.948       11784.656       11492.813       11488.531       11477.250;
   334    2.957       11820.063       11527.563       11523.500       11512.344;
   335    2.966       11855.500       11562.250       11558.938       11547.969;
   336    2.975       11890.906       11596.781       11594.625       11584.500;
   337    2.984       11926.313       11631.313       11629.844       11619.656;
   338    2.993       11961.750       11666.219       11664.906       11655.156;
   339    3.002       11997.156       11701.188       11699.938       11690.063;
   340    3.010       12032.563       11735.906       11734.125       11723.375;
   341    3.019       12068.000       11770.719       11768.156       11756.875;
   342    3.028       12103.406       11805.500       11802.125       11790.813;
   343    3.037       12138.813       11839.938       11836.250       11824.906;
   344    3.046       12174.250       11874.375       11870.250       11858.719;
   345    3.055       12209.656       11908.844       11904.844       11893.625;
   346    3.064       12245.063       11943.406       11939.406       11928.125;
   347    3.072       12280.500       11978.125       11974.906       11963.906;
   348    3.081       12315.906       12012.938       12009.719       11999.156;
   349    3.090       12351.313       12047.688       12045.563       12035.219;
   350    3.099       12386.750       12082.313       12080.281       12069.813;
   351    3.108       12422.156       12116.938       12115.000       12104.250;
   352    3.117       12457.563       12151.500       12149.656       12138.469;
   353    3.126       12493.000       12186.125       12183.969       12172.031;
   354    3.134       12528.406       12220.938       12218.750       12206.750;
   355    3.143       12563.813       12255.719       12253.313       12241.031;
   356    3.152       12599.250       12290.500       12288.125       12275.813;
   357    3.161       12634.656       12325.188       12324.000       12312.375;
   358    3.170       12670.063       12359.750       12359.219       12347.563;
   359    3.179       12705.500       12394.281       12394.438       12383.188;
   360    3.188       12740.906       12428.875       12430.125       12419.250;
   361    3.196       12776.313       12463.688       12464.500       12453.531;
   362    3.205       12811.750       12498.750       12500.094       12489.469;
   363    3.214       12847.156       12533.750       12534.844       12523.500;
   364    3.223       12882.563       12568.625       12568.969       12557.188;
   365    3.232       12918.000       12603.438       12602.938       12590.750;
   366    3.241       12953.406       12638.063       12636.813       12624.313;
   367    3.249       12988.813       12672.531       12671.469       12659.000;
   368    3.258       13024.250       12707.250       12706.406       12694.313;
   369    3.267       13059.656       12742.188       12741.906       12730.156;
   370    3.276       13095.063       12777.188       12777.125       12765.313;
   371    3.285       13130.500       12812.063       12812.656       12801.344;
   372    3.294       13165.906       12847.000       12847.594       12836.063;
   373    3.303       13201.313       12881.938       12882.594       12871.313;
   374    3.311       13236.750       12916.656       12917.156       12905.969;
   375    3.320       13272.156       12951.469       12951.375       12939.469;
   376    3.329       13307.563       12986.344       12984.906       12972.313;
   377    3.338       13343.000       13021.281       13019.406       13006.438;
   378    3.347       13378.406       13056.313       13054.656       13041.594;
   379    3.356       13413.813       13091.406       13089.656       13076.469;
   380    3.365       13449.250       13126.375       13125.250       13112.563;
   381    3.373       13484.656       13161.219       13160.531       13148.188;
   382    3.382       13520.063       13196.156       13195.656       13183.594;
   383    3.391       13555.500       13231.094       13230.875       13219.000;
   384    3.400       13590.906       13266.031       13265.563       13253.906;
   385    3.409       13626.313       13301.094       13300.688       13289.156;
   386    3.418       13661.750       13336.219       13335.531       13323.406;
   387    3.427       13697.156       13371.375       13369.906       13357.500;
   388    3.435       13732.563       13406.313       13404.438       13391.531;
   389    3.444       13768.000       13441.219       13439.281       13426.094;
   390    3.453       13803.406       13476.125       13474.125       13460.875;
   391    3.462       13838.813       13511.156       13509.406       13496.375;
   392    3.471       13874.250       13546.281       13544.750       13532.250;
   393    3.480       13909.656       13581.531       13580.406       13568.281;
   394    3.489       13945.063       13616.625       13615.719       13603.500;
   395    3.497       13980.500       13651.500       13650.344       13638.344;
   396    3.506       14015.906       13686.344       13684.500       13672.094;
   397    3.515       14051.313       13721.063       13718.938       13705.906;
   398    3.524       14086.750       13755.625       13753.063       13739.625;
   399    3.533       14122.156       13790.406       13787.094       13773.250;
   400    3.542       14157.563       13825.313       13821.375       13807.125;
   401    3.551       14193.000       13860.219       13856.500       13842.406;
   402    3.559       14228.406       13895.156       13891.219       13876.594;
   403    3.568       14263.813       13930.000       13926.438       13912.313;
   404    3.577       14299.250       13964.719       13960.625       13946.719;
   405    3.586       14334.656       13999.438       13995.500       13981.344;
   406    3.595       14370.063       14034.094       14030.125       14016.094;
   407    3.604       14405.500       14068.844       14063.688       14049.313;
   408    3.613       14440.906       14103.688       14098.531       14084.375;
   409    3.621       14476.313       14138.531       14133.063       14119.000;
   410    3.630       14511.750       14173.313       14167.625       14153.375;
   411    3.639       14547.156       14207.813       14201.594       14187.031;
   412    3.648       14582.563       14242.281       14236.125       14221.406;
   413    3.657       14618.000       14276.688       14271.156       14256.406;
   414    3.666       14653.406       14311.250       14305.688       14291.000;
   415    3.674       14688.813       14346.063       14340.875       14326.469;
   416    3.683       14724.250       14380.906       14376.250       14362.031;
   417    3.692       14759.656       14415.719       14410.844       14396.719;
   418    3.701       14795.063       14450.469       14445.313       14431.375;
   419    3.710       14830.500       14484.813       14479.719       14466.031;
   420    3.719       14865.906       14519.063       14513.188       14499.094;
   421    3.728       14901.313       14553.500       14547.063       14532.406;
   422    3.736       14936.750       14587.875       14581.500       14566.594;
   423    3.745       14972.156       14622.375       14616.156       14601.031;
   424    3.754       15007.563       14656.844       14650.594       14635.344;
   425    3.763       15043.000       14691.500       14685.094       14669.656;
   426    3.772       15078.406       14726.188       14720.594       14705.844;
   427    3.781       15113.813       14760.719       14755.500       14740.906;
   428    3.790       15149.250       14795.313       14790.469       14776.125;
   429    3.798       15184.656       14829.906       14824.750       14810.875;
   430    3.807       15220.063       14864.344       14859.125       14845.375;
   431    3.816       15255.500       14899.031       14893.875       14879.875;
   432    3.825       15290.906       14933.813       14927.875       14913.469;
   433    3.834       15326.313       14968.281       14961.938       14947.438;
   434    3.843       15361.750       15002.656       14995.750       14980.875;
   435    3.852       15397.156       15037.000       15030.094       15015.031;
   436    3.860       15432.563       15071.313       15064.313       15049.188;
   437    3.869       15468.000       15105.781       15098.875       15083.688;
   438    3.878       15503.406       15140.250       15134.094       15119.094;
   439    3.887       15538.813       15174.969       15168.938       15154.281;
   440    3.896       15574.250       15209.625       15204.438       15189.906;
   441    3.905       15609.656       15244.281       15239.313       15224.594;
   442    3.914       15645.063       15279.031       15274.188       15259.594;
   443    3.922       15680.500       15313.656       15308.344       15293.563;
   444    3.931       15715.906       15348.063       15342.375       15327.000;
   445    3.940       15751.313       15382.688       15376.500       15361.219;
   446    3.949       15786.750       15417.313       15410.406       15394.625;
   447    3.958       15822.156       15451.969       15444.813       15429.406;
   448    3.967       15857.563       15486.656       15479.344       15463.875;
   449    3.976       15893.000       15521.250       15513.906       15499.125;
   450    3.984       15928.406       15555.813       15548.844       15534.375;
   451    3.993       15963.813       15590.438       15584.000       15570.031;
   452    4.002       15999.063       15625.063       15618.781       15604.531;
   453    4.011       16000.000       15654.219       15652.000       15639.000;
   454    4.020       16000.000       15659.531       15661.000       15649.531;
   455    4.029       16000.000       15650.031       15647.438       15635.219;
   456    4.038       16000.000       15647.031       15646.031       15634.031;
   457    4.046       16000.000       15650.375       15647.531       15635.531;
   458    4.055       16000.000       15652.000       15650.000       15638.000;
   459    4.064       16000.000       15650.531       15650.000       15638.000;
   460    4.073       16000.000       15649.031       15648.531       15638.000;
   461    4.082       16000.000       15649.031       15648.531       15638.000;
   462    4.091       16000.000       15649.031       15648.531       15638.000;
   463    4.099       16000.000       15649.031       15648.531       15638.000;
   464    4.108       16000.000       15649.031       15648.531       15638.000;
   465    4.117       16000.000       15649.031       15648.531       15638.000;
   466    4.126       16000.000       15649.031       15648.531       15638.000;
   467    4.135       16000.000       15649.031       15648.531       15638.000;
   468    4.144       16000.000       15649.031       15648.531       15638.000;
   469    4.153       16000.000       15648.000       15648.000       15638.000;
   470    4.161       16000.000       15647.031       15647.906       15636.531;
   471    4.170       16000.000       15647.031       15647.781       15636.531;
   472    4.179       16000.000       15647.031       15647.688       15636.531;
   473    4.188       16000.000       15648.531       15647.563       15636.531;
   474    4.197       16000.000       15648.531       15647.469       15636.531;
   475    4.206       16000.000       15648.531       15647.375       15636.531;
   476    4.215       16000.000       15647.531       15647.250       15636.531;
   477    4.223       16000.000       15647.531       15647.156       15636.531;
   478    4.232       16000.000       15646.344       15647.031       15636.531;
   479    4.241       16000.000       15646.031       15647.031       15636.531;
   480    4.250       16000.000       15647.531       15647.031       15636.531;
   481    4.259       16000.000       15647.531       15647.031       15636.531;
   482    4.268       16000.000       15647.531       15647.031       15636.531;
   483    4.277       16000.000       15647.531       15647.031       15636.531;
   484    4.285       16000.000       15647.531       15647.031       15636.531;
   485    4.294       16000.000       15646.531       15647.031       15636.531;
   486    4.303       16000.000       15646.531       15646.969       15636.531;
   487    4.312       16000.000       15646.531       15646.906       15636.531;
   488    4.321       16000.000       15646.531       15646.844       15636.531;
   489    4.330       16000.000       15646.531       15646.781       15636.531;
   490    4.339       16000.000       15646.531       15646.719       15636.531;
   491    4.347       16000.000       15645.875       15646.656       15636.531;
   492    4.356       16000.000       15645.688       15646.594       15636.531;
   493    4.365       16000.000       15645.500       15646.531       15636.531;
   494    4.374       16000.000       15645.313       15646.469       15636.531;
   495    4.383       16000.000       15645.125       15646.406       15636.531;
   496    4.392       16000.000       15646.531       15646.344       15636.531;
   497    4.401       16000.000       15646.531       15646.281       15636.531;
   498    4.409       16000.000       15646.531       15646.219       15636.531;
   499    4.418       16000.000       15645.531       15646.156       15636.531;
