 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   147    1.302        5197.156        4856.500        4837.125        4817.375;
   148    1.310        5232.563        4889.750        4870.656        4850.563;
   149    1.319        5268.000        4922.969        4902.938        4882.156;
   150    1.328        5303.406        4956.000        4935.594        4914.594;
   151    1.337        5338.813        4989.188        4968.688        4947.094;
   152    1.346        5374.250        5022.531        5002.156        4980.281;
   153    1.355        5409.656        5055.875        5035.375        5013.594;
   154    1.364        5445.063        5088.906        5068.438        5046.906;
   155    1.372        5480.500        5121.750        5102.000        5080.875;
   156    1.381        5515.906        5154.656        5135.063        5114.125;
   157    1.390        5551.313        5187.219        5167.844        5146.813;
   158    1.399        5586.750        5220.000        5200.156        5178.500;
   159    1.408        5622.156        5253.156        5233.250        5211.219;
   160    1.417        5657.563        5286.656        5265.875        5243.313;
   161    1.426        5693.000        5320.094        5299.094        5276.344;
   162    1.434        5728.406        5353.438        5331.906        5308.688;
   163    1.443        5763.813        5386.875        5365.250        5342.125;
   164    1.452        5799.250        5419.969        5398.063        5374.781;
   165    1.461        5834.656        5452.906        5431.031        5407.625;
   166    1.470        5870.063        5485.875        5464.906        5441.875;
   167    1.479        5905.500        5519.188        5499.063        5476.719;
   168    1.488        5940.906        5552.344        5532.719        5511.250;
   169    1.496        5976.313        5585.688        5566.281        5544.906;
   170    1.505        6011.750        5619.156        5599.594        5577.906;
   171    1.514        6047.156        5652.469        5632.375        5610.375;
   172    1.523        6082.563        5685.813        5665.250        5642.813;
   173    1.532        6118.000        5719.125        5698.063        5675.156;
   174    1.541        6153.406        5752.313        5730.969        5707.844;
   175    1.549        6188.813        5786.031        5764.531        5741.531;
   176    1.558        6224.250        5819.969        5798.531        5775.375;
   177    1.567        6259.656        5853.844        5832.406        5809.406;
   178    1.576        6295.063        5887.906        5867.063        5844.188;
   179    1.585        6330.500        5921.500        5901.375        5879.500;
   180    1.594        6365.906        5955.219        5935.281        5913.750;
   181    1.603        6401.313        5988.500        5968.406        5946.656;
   182    1.611        6436.750        6021.750        6000.875        5978.469;
   183    1.620        6472.156        6055.250        6034.469        6011.781;
   184    1.629        6507.563        6088.563        6067.406        6044.375;
   185    1.638        6543.000        6122.250        6100.563        6077.438;
   186    1.647        6578.406        6155.969        6134.000        6110.844;
   187    1.656        6613.813        6189.625        6167.750        6144.563;
   188    1.665        6649.250        6223.406        6201.844        6178.469;
   189    1.673        6684.656        6256.875        6235.625        6212.313;
   190    1.682        6720.063        6290.656        6270.031        6247.469;
   191    1.691        6755.500        6324.375        6304.375        6282.469;
   192    1.700        6790.906        6358.406        6339.563        6318.531;
   193    1.709        6826.313        6392.438        6374.219        6353.844;
   194    1.718        6861.750        6426.438        6407.438        6386.469;
   195    1.727        6897.156        6459.969        6440.688        6419.313;
   196    1.735        6932.563        6493.188        6473.719        6451.875;
   197    1.744        6968.000        6526.219        6506.875        6484.781;
   198    1.753        7003.406        6559.344        6539.469        6517.313;
   199    1.762        7038.813        6592.625        6572.375        6550.219;
   200    1.771        7074.250        6626.313        6605.938        6583.625;
   201    1.780        7109.656        6660.000        6639.938        6617.563;
   202    1.789        7145.063        6693.625        6674.344        6652.031;
   203    1.797        7180.500        6727.219        6708.313        6686.750;
   204    1.806        7215.906        6760.500        6742.531        6721.781;
   205    1.815        7251.313        6794.031        6776.406        6755.906;
   206    1.824        7286.750        6827.500        6809.344        6788.563;
   207    1.833        7322.156        6860.938        6842.750        6821.688;
   208    1.842        7357.563        6894.500        6875.844        6854.375;
   209    1.851        7393.000        6927.875        6909.594        6888.063;
   210    1.859        7428.406        6960.906        6942.344        6920.500;
   211    1.868        7463.813        6994.094        6976.063        6954.469;
   212    1.877        7499.250        7027.094        7008.844        6986.813;
   213    1.886        7534.656        7060.063        7042.219        7020.375;
   214    1.895        7570.063        7093.219        7075.125        7053.375;
   215    1.904        7605.500        7126.781        7109.313        7088.375;
   216    1.913        7640.906        7160.344        7143.000        7122.063;
   217    1.921        7676.313        7194.125        7177.063        7156.438;
   218    1.930        7711.750        7227.656        7210.531        7189.719;
   219    1.939        7747.156        7260.781        7243.344        7222.063;
   220    1.948        7782.563        7293.719        7276.188        7254.813;
   221    1.957        7818.000        7326.625        7308.750        7286.875;
   222    1.966        7853.406        7359.469        7341.063        7318.813;
   223    1.974        7888.813        7392.344        7373.188        7350.469;
   224    1.983        7924.250        7425.344        7405.656        7382.656;
   225    1.992        7959.656        7458.719        7439.219        7416.438;
   226    2.001        7995.063        7491.938        7472.063        7449.438;
   227    2.010        8030.500        7525.125        7506.438        7484.313;
   228    2.019        8065.906        7558.438        7539.969        7518.469;
   229    2.028        8101.313        7591.656        7573.781        7552.750;
   230    2.036        8136.750        7624.750        7606.375        7584.813;
   231    2.045        8172.156        7658.281        7640.156        7618.375;
   232    2.054        8207.563        7691.781        7673.031        7650.469;
   233    2.063        8243.000        7725.188        7706.469        7683.531;
   234    2.072        8278.406        7758.688        7739.469        7716.313;
   235    2.081        8313.813        7791.938        7772.375        7749.188;
   236    2.090        8349.250        7824.781        7804.750        7781.531;
   237    2.098        8384.656        7857.594        7837.344        7814.250;
   238    2.107        8420.063        7890.656        7870.313        7847.250;
   239    2.116        8455.500        7923.813        7904.313        7881.781;
   240    2.125        8490.906        7957.375        7939.156        7917.281;
   241    2.134        8526.313        7991.313        7973.719        7952.531;
   242    2.143        8561.750        8024.969        8007.188        7985.813;
   243    2.152        8597.156        8058.750        8041.156        8019.500;
   244    2.160        8632.563        8092.063        8074.313        8052.281;
   245    2.169        8668.000        8125.313        8107.031        8084.656;
   246    2.178        8703.406        8158.688        8140.156        8118.125;
   247    2.187        8738.813        8192.188        8173.219        8151.000;
   248    2.196        8774.250        8225.781        8206.375        8184.125;
   249    2.205        8809.656        8259.469        8239.656        8217.688;
   250    2.214        8845.063        8292.906        8273.844        8252.469;
   251    2.222        8880.500        8326.531        8308.781        8288.781;
   252    2.231        8915.906        8360.031        8342.688        8323.063;
   253    2.240        8951.313        8393.594        8376.781        8357.813;
   254    2.249        8986.750        8427.406        8411.063        8392.344;
   255    2.258        9022.156        8461.406        8444.563        8425.594;
   256    2.267        9057.563        8495.719        8478.813        8459.656;
   257    2.276        9093.000        8529.813        8512.188        8492.719;
   258    2.284        9128.406        8563.969        8545.406        8525.781;
   259    2.293        9163.813        8597.813        8578.594        8559.031;
   260    2.302        9199.250        8631.500        8611.625        8592.344;
   261    2.311        9234.656        8664.875        8644.531        8625.375;
   262    2.320        9270.063        8698.625        8678.313        8659.500;
   263    2.329        9305.500        8732.594        8713.250        8695.125;
   264    2.338        9340.906        8766.875        8748.375        8731.281;
   265    2.346        9376.313        8801.125        8783.000        8766.000;
   266    2.355        9411.750        8835.438        8817.344        8800.000;
   267    2.364        9447.156        8869.625        8851.344        8833.500;
   268    2.373        9482.563        8903.719        8885.188        8867.250;
   269    2.382        9518.000        8937.531        8919.094        8901.031;
   270    2.391        9553.406        8971.469        8952.844        8934.406;
   271    2.399        9588.813        9005.469        8986.531        8967.844;
   272    2.408        9624.250        9039.719        9020.125        9001.500;
   273    2.417        9659.656        9073.656        9054.281        9035.938;
   274    2.426        9695.063        9107.531        9089.313        9071.719;
   275    2.435        9730.500        9141.156        9123.625        9106.531;
   276    2.444        9765.906        9174.750        9158.250        9142.031;
   277    2.453        9801.313        9207.969        9192.375        9176.594;
   278    2.461        9836.750        9241.500        9225.938        9209.469;
   279    2.470        9872.156        9275.344        9259.594        9242.938;
   280    2.479        9907.563        9309.250        9293.063        9276.250;
   281    2.488        9943.000        9343.156        9326.656        9309.844;
   282    2.497        9978.406        9376.813        9359.969        9342.969;
   283    2.506       10013.813        9410.469        9393.125        9376.125;
   284    2.515       10049.250        9443.750        9426.219        9409.125;
   285    2.523       10084.656        9477.063        9459.313        9442.281;
   286    2.532       10120.063        9510.719        9492.906        9476.313;
   287    2.541       10155.500        9544.438        9527.625        9511.781;
   288    2.550       10190.906        9578.344        9562.906        9547.625;
   289    2.559       10226.313        9612.063        9597.625        9582.844;
   290    2.568       10261.750        9645.625        9631.125        9615.969;
   291    2.577       10297.156        9679.063        9664.250        9648.813;
   292    2.585       10332.563        9712.281        9697.031        9681.281;
   293    2.594       10368.000        9745.688        9729.969        9713.875;
   294    2.603       10403.406        9779.375        9762.969        9746.688;
   295    2.612       10438.813        9813.031        9795.781        9779.281;
   296    2.621       10474.250        9846.719        9829.219        9812.969;
   297    2.630       10509.656        9880.344        9862.969        9847.031;
   298    2.639       10545.063        9914.000        9896.531        9880.906;
   299    2.647       10580.500        9947.375        9931.344        9916.281;
   300    2.656       10615.906        9980.469        9965.188        9950.688;
   301    2.665       10651.313       10013.500        9998.781        9984.563;
   302    2.674       10686.750       10046.656       10032.313       10018.125;
   303    2.683       10722.156       10079.844       10064.531       10049.906;
   304    2.692       10757.563       10113.125       10097.531       10082.719;
   305    2.701       10793.000       10146.656       10130.781       10115.719;
   306    2.709       10828.406       10180.125       10163.875       10148.813;
   307    2.718       10863.813       10213.500       10196.625       10181.438;
   308    2.727       10899.250       10246.719       10229.781       10214.625;
   309    2.736       10934.656       10280.063       10263.219       10248.125;
   310    2.745       10970.063       10313.625       10297.938       10283.125;
   311    2.754       11005.500       10347.469       10332.125       10317.906;
   312    2.763       11040.906       10381.156       10366.969       10353.656;
   313    2.771       11076.313       10414.781       10401.156       10387.813;
   314    2.780       11111.750       10448.188       10434.281       10420.625;
   315    2.789       11147.156       10481.406       10467.281       10453.563;
   316    2.798       11182.563       10514.563       10499.469       10485.406;
   317    2.807       11218.000       10547.594       10531.563       10517.344;
   318    2.816       11253.406       10580.875       10564.406       10550.063;
   319    2.824       11288.813       10614.375       10598.000       10583.438;
   320    2.833       11324.250       10647.969       10631.531       10617.031;
   321    2.842       11359.656       10681.594       10666.438       10652.531;
   322    2.851       11395.063       10715.375       10700.344       10686.813;
   323    2.860       11430.500       10749.000       10735.375       10722.313;
   324    2.869       11465.906       10782.594       10770.281       10757.656;
   325    2.878       11501.313       10816.094       10804.594       10792.531;
   326    2.886       11536.750       10849.656       10838.094       10825.500;
   327    2.895       11572.156       10883.406       10872.219       10859.281;
   328    2.904       11607.563       10916.875       10905.250       10891.813;
   329    2.913       11643.000       10950.438       10938.594       10925.063;
   330    2.922       11678.406       10984.031       10971.281       10957.063;
   331    2.931       11713.813       11017.500       11003.813       10989.250;
   332    2.940       11749.250       11051.063       11037.375       11022.969;
   333    2.948       11784.656       11084.594       11070.031       11055.094;
   334    2.957       11820.063       11118.531       11105.313       11090.813;
   335    2.966       11855.500       11152.688       11140.625       11126.719;
   336    2.975       11890.906       11187.063       11175.719       11162.063;
   337    2.984       11926.313       11221.250       11211.063       11197.750;
   338    2.993       11961.750       11255.469       11245.281       11232.031;
   339    3.002       11997.156       11289.344       11279.344       11265.781;
   340    3.010       12032.563       11323.250       11312.531       11298.500;
   341    3.019       12068.000       11357.000       11345.406       11330.875;
   342    3.028       12103.406       11390.813       11378.594       11363.531;
   343    3.037       12138.813       11424.563       11411.938       11396.875;
   344    3.046       12174.250       11458.625       11445.875       11430.969;
   345    3.055       12209.656       11492.719       11480.000       11465.469;
   346    3.064       12245.063       11526.781       11515.313       11501.188;
   347    3.072       12280.500       11560.750       11550.125       11536.563;
   348    3.081       12315.906       11594.781       11585.000       11571.688;
   349    3.090       12351.313       11628.781       11619.156       11605.750;
   350    3.099       12386.750       11663.031       11653.656       11640.219;
   351    3.108       12422.156       11697.313       11687.531       11673.594;
   352    3.117       12457.563       11731.688       11721.906       11707.750;
   353    3.126       12493.000       11765.750       11755.344       11741.000;
   354    3.134       12528.406       11799.531       11788.719       11774.344;
   355    3.143       12563.813       11832.969       11821.063       11806.313;
   356    3.152       12599.250       11866.219       11854.719       11840.031;
   357    3.161       12634.656       11899.563       11888.781       11874.344;
   358    3.170       12670.063       11933.344       11923.375       11909.281;
   359    3.179       12705.500       11967.469       11958.281       11944.594;
   360    3.188       12740.906       12001.656       11993.313       11979.719;
   361    3.196       12776.313       12035.875       12027.969       12014.719;
   362    3.205       12811.750       12070.000       12061.969       12048.719;
   363    3.214       12847.156       12103.969       12095.094       12081.250;
   364    3.223       12882.563       12137.688       12128.688       12114.719;
   365    3.232       12918.000       12171.563       12161.469       12146.781;
   366    3.241       12953.406       12205.438       12195.438       12180.781;
   367    3.249       12988.813       12239.531       12229.094       12214.188;
   368    3.258       13024.250       12273.469       12263.375       12248.719;
   369    3.267       13059.656       12307.375       12297.656       12283.000;
   370    3.276       13095.063       12341.063       12332.250       12318.469;
   371    3.285       13130.500       12374.656       12366.594       12353.281;
   372    3.294       13165.906       12408.156       12400.969       12387.719;
   373    3.303       13201.313       12442.000       12435.000       12421.625;
   374    3.311       13236.750       12476.063       12468.750       12455.063;
   375    3.320       13272.156       12510.063       12502.344       12488.313;
   376    3.329       13307.563       12544.063       12535.531       12521.188;
   377    3.338       13343.000       12577.844       12568.781       12554.094;
   378    3.347       13378.406       12611.438       12602.000       12586.969;
   379    3.356       13413.813       12644.781       12635.188       12620.219;
   380    3.365       13449.250       12678.031       12668.063       12653.313;
   381    3.373       13484.656       12711.406       12701.688       12687.156;
   382    3.382       13520.063       12744.813       12735.563       12721.406;
   383    3.391       13555.500       12778.625       12769.875       12755.656;
   384    3.400       13590.906       12812.438       12804.250       12790.531;
   385    3.409       13626.313       12846.188       12838.375       12824.563;
   386    3.418       13661.750       12879.844       12872.281       12858.344;
   387    3.427       13697.156       12913.344       12905.719       12890.938;
   388    3.435       13732.563       12946.969       12939.281       12924.125;
   389    3.444       13768.000       12980.594       12972.656       12957.375;
   390    3.453       13803.406       13014.438       13006.156       12990.469;
   391    3.462       13838.813       13048.313       13040.063       13024.344;
   392    3.471       13874.250       13082.156       13074.938       13059.500;
   393    3.480       13909.656       13115.844       13109.281       13094.344;
   394    3.489       13945.063       13149.375       13143.469       13128.750;
   395    3.497       13980.500       13182.781       13178.094       13163.375;
   396    3.506       14015.906       13216.375       13211.656       13197.313;
   397    3.515       14051.313       13250.375       13245.750       13231.156;
   398    3.524       14086.750       13284.625       13280.063       13265.625;
   399    3.533       14122.156       13318.906       13313.938       13298.813;
   400    3.542       14157.563       13353.094       13347.438       13331.813;
   401    3.551       14193.000       13387.125       13380.719       13364.844;
   402    3.559       14228.406       13420.813       13414.094       13398.063;
   403    3.568       14263.813       13454.406       13447.750       13431.813;
   404    3.577       14299.250       13488.125       13482.188       13466.469;
   405    3.586       14334.656       13522.094       13516.250       13500.875;
   406    3.595       14370.063       13556.219       13550.625       13535.250;
   407    3.604       14405.500       13590.438       13585.531       13570.438;
   408    3.613       14440.906       13624.719       13619.750       13604.625;
   409    3.621       14476.313       13658.906       13654.000       13639.031;
   410    3.630       14511.750       13692.938       13687.750       13672.781;
   411    3.639       14547.156       13726.969       13721.156       13705.531;
   412    3.648       14582.563       13761.031       13754.375       13738.031;
   413    3.657       14618.000       13795.281       13787.844       13771.094;
   414    3.666       14653.406       13829.688       13822.531       13805.813;
   415    3.674       14688.813       13864.219       13857.344       13840.625;
   416    3.683       14724.250       13898.688       13892.250       13875.875;
   417    3.692       14759.656       13932.969       13927.063       13910.969;
   418    3.701       14795.063       13967.281       13961.719       13945.969;
   419    3.710       14830.500       14001.469       13995.906       13980.188;
   420    3.719       14865.906       14035.781       14030.188       14014.594;
   421    3.728       14901.313       14070.219       14064.688       14049.375;
   422    3.736       14936.750       14104.813       14098.813       14082.844;
   423    3.745       14972.156       14139.531       14133.063       14116.938;
   424    3.754       15007.563       14174.031       14166.813       14150.063;
   425    3.763       15043.000       14208.375       14201.469       14184.563;
   426    3.772       15078.406       14242.781       14235.469       14218.469;
   427    3.781       15113.813       14277.063       14270.219       14253.656;
   428    3.790       15149.250       14311.594       14304.781       14288.156;
   429    3.798       15184.656       14346.313       14339.938       14323.938;
   430    3.807       15220.063       14381.125       14374.938       14359.000;
   431    3.816       15255.500       14415.719       14409.375       14393.344;
   432    3.825       15290.906       14450.000       14443.344       14426.875;
   433    3.834       15326.313       14484.063       14476.688       14459.688;
   434    3.843       15361.750       14517.875       14510.438       14493.156;
   435    3.852       15397.156       14551.688       14543.344       14525.844;
   436    3.860       15432.563       14585.531       14576.625       14558.594;
   437    3.869       15468.000       14619.656       14610.719       14592.656;
   438    3.878       15503.406       14653.875       14644.781       14626.531;
   439    3.887       15538.813       14688.063       14679.000       14660.844;
   440    3.896       15574.250       14722.156       14713.125       14695.313;
   441    3.905       15609.656       14756.094       14747.063       14729.313;
   442    3.914       15645.063       14789.906       14780.594       14762.781;
   443    3.922       15680.500       14823.719       14813.750       14795.781;
   444    3.931       15715.906       14857.500       14847.031       14829.000;
   445    3.940       15751.313       14891.469       14880.906       14862.969;
   446    3.949       15786.750       14925.438       14914.531       14896.313;
   447    3.958       15822.156       14959.313       14947.906       14929.844;
   448    3.967       15857.563       14992.813       14981.500       14963.031;
   449    3.976       15893.000       15026.188       15014.938       14996.219;
   450    3.984       15928.406       15059.375       15048.688       15030.406;
   451    3.993       15963.813       15092.813       15082.406       15063.813;
   452    4.002       15999.063       15126.531       15116.063       15097.844;
   453    4.011       16000.000       15158.406       15149.969       15132.594;
   454    4.020       16000.000       15176.969       15170.531       15154.469;
   455    4.029       16000.000       15182.969       15175.469       15159.125;
   456    4.038       16000.000       15184.969       15177.250       15161.469;
   457    4.046       16000.000       15183.500       15177.469       15161.469;
   458    4.055       16000.000       15181.969       15176.000       15160.000;
   459    4.064       16000.000       15180.000       15173.906       15158.813;
   460    4.073       16000.000       15178.906       15173.031       15157.750;
   461    4.082       16000.000       15178.000       15172.500       15157.500;
   462    4.091       16000.000       15177.719       15172.219       15157.188;
   463    4.099       16000.000       15176.750       15171.719       15156.688;
   464    4.108       16000.000       15175.969       15170.875       15156.125;
   465    4.117       16000.000       15175.156       15170.125       15155.594;
   466    4.126       16000.000       15174.625       15169.500       15155.156;
   467    4.135       16000.000       15174.000       15169.125       15154.688;
   468    4.144       16000.000       15173.469       15168.563       15154.281;
   469    4.153       16000.000       15172.906       15168.188       15153.813;
   470    4.161       16000.000       15172.313       15167.688       15153.313;
   471    4.170       16000.000       15171.844       15167.281       15152.844;
   472    4.179       16000.000       15171.313       15166.813       15152.500;
   473    4.188       16000.000       15170.844       15166.469       15152.219;
   474    4.197       16000.000       15170.344       15166.063       15151.844;
   475    4.206       16000.000       15170.000       15165.625       15151.500;
   476    4.215       16000.000       15169.688       15165.500       15151.344;
   477    4.223       16000.000       15169.281       15165.156       15151.031;
   478    4.232       16000.000       15168.906       15164.844       15150.750;
   479    4.241       16000.000       15168.531       15164.500       15150.344;
   480    4.250       16000.000       15168.125       15164.188       15150.000;
   481    4.259       16000.000       15167.781       15163.875       15149.688;
   482    4.268       16000.000       15167.406       15163.563       15149.500;
   483    4.277       16000.000       15167.031       15163.406       15149.250;
   484    4.285       16000.000       15167.000       15163.125       15148.969;
   485    4.294       16000.000       15166.781       15162.844       15148.688;
   486    4.303       16000.000       15166.500       15162.563       15148.500;
   487    4.312       16000.000       15166.250       15162.500       15148.500;
   488    4.321       16000.000       15166.000       15162.469       15148.500;
   489    4.330       16000.000       15166.000       15162.281       15148.438;
   490    4.339       16000.000       15165.906       15162.094       15148.281;
   491    4.347       16000.000       15165.719       15161.906       15148.125;
   492    4.356       16000.000       15165.563       15161.719       15148.000;
   493    4.365       16000.000       15165.375       15161.531       15147.844;
   494    4.374       16000.000       15165.188       15161.500       15147.688;
   495    4.383       16000.000       15165.000       15161.500       15147.531;
   496    4.392       16000.000       15165.000       15161.500       15147.500;
   497    4.401       16000.000       15165.000       15161.500       15147.500;
   498    4.409       16000.000       15165.000       15161.500       15147.500;
   499    4.418       16000.000       15165.000       15161.500       15147.500;
