 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   748    6.623           0.000         930.063         936.500         943.938;
   749    6.632           0.000         930.000         936.500         943.875;
   750    6.641           0.000         930.000         936.500         943.813;
   751    6.649           0.000         930.000         936.500         943.750;
   752    6.658           0.000         930.000         936.500         943.688;
   753    6.667           0.000         930.000         936.500         943.625;
   754    6.676           0.000         930.000         936.469         943.563;
   755    6.685           0.000         930.000         936.406         943.500;
   756    6.694           0.000         930.000         936.375         943.438;
   757    6.703           0.000         930.000         936.313         943.375;
   758    6.711           0.000         930.000         936.281         943.313;
   759    6.720           0.000         930.000         936.219         943.250;
   760    6.729           0.000         930.000         936.188         943.188;
   761    6.738           0.000         930.000         936.125         943.125;
   762    6.747           0.000         929.938         936.094         943.063;
   763    6.756           0.000         929.906         936.031         943.031;
   764    6.765           0.000         929.875         936.000         943.031;
   765    6.773           0.000         929.813         935.938         943.031;
   766    6.782           0.000         929.781         935.906         943.031;
   767    6.791           0.000         929.750         935.844         943.031;
   768    6.800           0.000         929.688         935.813         943.031;
   769    6.809           0.000         929.656         935.438         942.969;
   770    6.818           0.000         929.625         935.375         942.938;
   771    6.827           0.000         929.563         935.313         942.875;
   772    6.835           0.000         929.531         935.250         942.844;
   773    6.844           0.000         929.500         935.188         942.781;
   774    6.853           0.000         928.969         935.094         942.750;
   775    6.862           0.000         928.906         935.031         942.688;
   776    6.871           0.000         928.813         934.969         942.656;
   777    6.880           0.000         928.750         934.906         942.594;
   778    6.889           0.000         928.656         934.844         942.563;
   779    6.897           0.000         928.594         934.750         942.500;
   780    6.906           0.000         928.500         934.688         942.469;
   781    6.915           0.000         928.438         934.625         942.406;
   782    6.924           0.000         928.344         934.563         942.375;
   783    6.933           0.000         928.281         934.500         942.313;
   784    6.942           0.000         928.188         934.500         942.281;
   785    6.951           0.000         928.125         934.438         942.219;
   786    6.959           0.000         928.031         934.375         942.188;
   787    6.968           0.000         928.000         934.313         942.000;
   788    6.977           0.000         928.000         934.250         941.938;
   789    6.986           0.000         928.000         934.188         941.875;
   790    6.995           0.000         928.000         934.125         941.813;
   791    7.004           0.000         927.969         934.094         941.781;
   792    7.013           0.000         927.906         934.031         941.719;
   793    7.021           0.000         927.844         933.969         941.656;
   794    7.030           0.000         927.781         933.906         941.594;
   795    7.039           0.000         927.719         933.844         941.563;
   796    7.048           0.000         927.656         933.469         941.500;
   797    7.057           0.000         927.594         933.375         941.000;
   798    7.066           0.000         927.531         933.281         940.906;
   799    7.074           0.000         927.469         933.219         940.813;
   800    7.083           0.000         926.875         933.125         940.719;
   801    7.092           0.000         926.750         933.031         940.625;
   802    7.101           0.000         926.656         932.938         940.531;
   803    7.110           0.000         926.531         932.844         940.438;
   804    7.119           0.000         926.406         932.781         940.344;
   805    7.128           0.000         926.281         932.688         940.250;
   806    7.136           0.000         926.188         932.594         940.125;
   807    7.145           0.000         926.063         932.406         939.969;
   808    7.154           0.000         926.000         932.281         939.875;
   809    7.163           0.000         926.000         932.188         939.750;
   810    7.172           0.000         926.000         932.094         939.656;
   811    7.181           0.000         926.000         932.000         939.563;
   812    7.190           0.000         926.000         931.906         939.438;
   813    7.198           0.000         925.906         931.813         939.344;
   814    7.207           0.000         925.844         931.719         939.250;
   815    7.216           0.000         925.750         931.594         939.125;
   816    7.225           0.000         925.688         931.500         939.031;
   817    7.234           0.000         925.594         931.500         939.031;
   818    7.243           0.000         925.531         931.500         939.031;
   819    7.252           0.000         925.438         931.406         938.969;
   820    7.260           0.000         925.375         931.344         938.875;
   821    7.269           0.000         925.281         931.250         938.813;
   822    7.278           0.000         925.219         931.156         938.719;
   823    7.287           0.000         925.125         931.094         938.625;
   824    7.296           0.000         924.938         931.000         938.531;
   825    7.305           0.000         924.844         930.906         938.469;
   826    7.314           0.000         924.750         930.844         938.375;
   827    7.322           0.000         924.656         930.750         938.281;
   828    7.331           0.000         924.563         930.656         938.219;
   829    7.340           0.000         924.500         930.594         938.125;
   830    7.349           0.000         924.406         930.500         938.031;
   831    7.358           0.000         924.313         930.500         938.031;
   832    7.367           0.000         924.219         930.500         938.031;
   833    7.376           0.000         924.125         930.500         938.031;
   834    7.384           0.000         924.031         930.500         938.031;
   835    7.393           0.000         924.000         930.500         938.031;
   836    7.402           0.000         924.000         930.500         938.031;
   837    7.411           0.000         924.000         930.500         937.969;
   838    7.420           0.000         924.000         930.438         937.906;
   839    7.429           0.000         924.000         930.406         937.844;
   840    7.438           0.000         924.000         930.344         937.813;
   841    7.446           0.000         924.000         930.281         937.750;
   842    7.455           0.000         924.000         930.250         937.688;
   843    7.464           0.000         924.000         930.188         937.625;
   844    7.473           0.000         924.000         930.125         937.563;
   845    7.482           0.000         924.000         930.094         937.531;
   846    7.491           0.000         924.000         930.031         937.469;
   847    7.499           0.000         924.000         929.969         937.406;
   848    7.508           0.000         924.000         929.938         937.344;
   849    7.517           0.000         924.000         929.875         937.281;
   850    7.526           0.000         923.969         929.813         937.250;
   851    7.535           0.000         923.938         929.781         937.188;
   852    7.544           0.000         923.906         929.719         937.125;
   853    7.553           0.000         923.844         929.656         937.063;
   854    7.561           0.000         923.813         929.625         937.031;
   855    7.570           0.000         923.781         929.563         937.031;
   856    7.579           0.000         923.750         929.500         937.031;
   857    7.588           0.000         923.719         929.500         937.031;
   858    7.597           0.000         923.656         929.500         937.031;
   859    7.606           0.000         923.625         929.500         937.031;
   860    7.615           0.000         923.594         929.500         937.031;
   861    7.623           0.000         923.563         929.500         937.000;
   862    7.632           0.000         923.500         929.500         936.969;
   863    7.641           0.000         923.469         929.500         936.938;
   864    7.650           0.000         923.438         929.500         936.906;
   865    7.659           0.000         923.406         929.500         936.844;
   866    7.668           0.000         923.375         929.500         936.813;
   867    7.677           0.000         923.313         929.500         936.781;
   868    7.685           0.000         923.281         929.469         936.719;
   869    7.694           0.000         923.250         929.438         936.688;
   870    7.703           0.000         923.219         929.406         936.656;
   871    7.712           0.000         923.156         929.375         936.625;
   872    7.721           0.000         923.125         929.344         936.563;
   873    7.730           0.000         923.094         929.313         936.531;
   874    7.739           0.000         923.063         929.281         936.500;
   875    7.747           0.000         923.031         929.250         936.438;
   876    7.756           0.000         923.000         929.219         936.406;
   877    7.765           0.000         923.000         929.188         936.375;
   878    7.774           0.000         923.000         929.156         936.344;
   879    7.783           0.000         923.000         929.125         936.281;
   880    7.792           0.000         923.000         929.094         936.250;
   881    7.801           0.000         923.000         929.063         936.219;
   882    7.809           0.000         922.969         929.031         936.156;
   883    7.818           0.000         922.938         929.000         936.125;
   884    7.827           0.000         922.906         928.969         936.094;
   885    7.836           0.000         922.875         928.938         936.063;
   886    7.845           0.000         922.844         928.906         936.031;
   887    7.854           0.000         922.813         928.875         936.031;
   888    7.863           0.000         922.781         928.813         936.031;
   889    7.871           0.000         922.750         928.781         936.031;
   890    7.880           0.000         922.719         928.750         936.000;
   891    7.889           0.000         922.688         928.719         935.969;
   892    7.898           0.000         922.656         928.688         935.938;
   893    7.907           0.000         922.625         928.656         935.906;
   894    7.916           0.000         922.594         928.625         935.875;
   895    7.924           0.000         922.563         928.469         935.813;
   896    7.933           0.000         922.531         928.438         935.781;
   897    7.942           0.000         922.500         928.375         935.750;
   898    7.951           0.000         922.469         928.344         935.719;
   899    7.960           0.000         922.438         928.313         935.688;
   900    7.969           0.000         922.406         928.281         935.656;
   901    7.978           0.000         922.375         928.250         935.625;
   902    7.986           0.000         922.344         928.188         935.594]
