 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
    96    0.850       10666.656        2373.313        2354.938        2344.719;
    97    0.859       10666.656        2690.563        2674.969        2665.531;
    98    0.868       10666.656        3045.156        3023.844        3009.375;
    99    0.877       10666.656        3436.594        3418.875        3406.469;
   100    0.885       10666.656        3864.656        3842.250        3826.938;
   101    0.894       10666.656        4325.094        4300.469        4283.438;
   102    0.903       10666.656        4814.219        4789.219        4770.719;
   103    0.912       10666.656        5333.031        5299.188        5280.813;
   104    0.921       10666.656        5876.188        5842.656        5822.469;
   105    0.930       10666.656        6441.281        6407.313        6379.719;
   106    0.939       10666.656        7026.625        6995.969        6970.531;
   107    0.947       10666.656        7627.969        7590.250        7560.969;
   108    0.956       10666.656        8244.219        8212.344        8190.500;
   109    0.965       10666.656        8868.656        8831.938        8803.531;
   110    0.974       10666.656        9501.813        9471.500        9444.188;
   111    0.983       10666.656       10138.406       10101.656       10070.531;
   112    0.992       10666.656       10774.656       10745.625       10719.500;
   113    1.001       10666.656       11409.219       11380.938       11355.781;
   114    1.009       10666.656       12041.063       12008.906       11980.875;
   115    1.018       10666.656       12662.906       12635.469       12613.344;
   116    1.027       10666.656       13273.250       13241.094       13216.531;
   117    1.036       10666.656       13869.344       13848.469       13830.813;
   118    1.045       10666.656       14451.375       14421.688       14401.094;
   119    1.054       10666.656       15010.188       14993.250       14975.188;
   120    1.063       10666.656       15547.844       15527.688       15505.469;
   121    1.071       10666.656       16059.969       16044.875       16028.063;
   122    1.080       10666.656       16543.656       16526.406       16506.219;
   123    1.089       10666.656       16996.219       16984.469       16961.625;
   124    1.098       10666.656       17415.563       17408.625       17385.969;
   125    1.107       10666.656       17802.125       17791.563       17769.500;
   126    1.116       10666.656       18151.344       18143.656       18125.219;
   127    1.124       10666.656       18461.281       18451.469       18430.594;
   128    1.133       10666.656       18731.594       18723.844       18701.781;
   129    1.142       10666.656       18962.063       18951.313       18928.844;
   130    1.151       10666.656       19149.563       19141.969       19121.719;
   131    1.160       10666.656       19291.719       19285.563       19267.313;
   132    1.169       10666.656       19390.281       19381.313       19360.375;
   133    1.178       10666.656       19447.531       19443.844       19425.469;
   134    1.186       10666.656       19462.000       19460.469       19442.469;
   135    1.195       10666.656       19429.281       19431.750       19417.688;
   136    1.204       10666.656       19353.188       19361.031       19350.063;
   137    1.213       10666.656       19236.688       19246.969       19238.063;
   138    1.222       10666.656       19076.875       19092.281       19086.156;
   139    1.231       10666.656       18875.625       18888.281       18882.406;
   140    1.240       10666.656       18635.219       18652.969       18649.031;
   141    1.248       10666.656       18357.531       18375.313       18370.625;
   142    1.257       10666.656       18042.156       18065.750       18064.906;
   143    1.266       10666.656       17692.094       17715.375       17715.125;
   144    1.275       10666.656       17309.344       17332.594       17333.625;
   145    1.284       10666.656       16896.469       16918.500       16920.781;
   146    1.293       10666.656       16451.750       16473.469       16475.500;
   147    1.302       10666.656       15979.563       16002.938       16006.000;
   148    1.310       10666.656       15483.719       15508.438       15514.781;
   149    1.319       10666.656       14966.281       14991.969       15003.969;
   150    1.328       10666.656       14430.969       14447.594       14454.344;
   151    1.337       10666.656       13876.250       13899.094       13906.438;
   152    1.346       10666.656       13306.031       13325.625       13331.000;
   153    1.355       10666.656       12727.063       12745.156       12752.125;
   154    1.364       10666.656       12139.313       12152.656       12157.000;
   155    1.372       10666.656       11548.094       11562.438       11565.500;
   156    1.381       10666.656       10953.625       10965.219       10964.969;
   157    1.390       10666.656       10358.219       10375.375       10379.156;
   158    1.399       10666.656        9766.031        9773.188        9772.844;
   159    1.408       10666.656        9181.219        9194.625        9198.844;
   160    1.417       10666.656        8604.031        8612.844        8615.031;
   161    1.426       10666.656        8039.656        8051.313        8051.750;
   162    1.434       10666.656        7489.938        7500.563        7501.469;
   163    1.443       10666.656        6957.500        6966.469        6966.344;
   164    1.452       10666.656        6445.531        6457.500        6458.031;
   165    1.461       10666.656        5956.344        5963.313        5963.750;
   166    1.470       10666.656        5491.688        5502.281        5508.219;
   167    1.479       10666.656        5055.406        5060.406        5064.094;
   168    1.488       10666.656        4649.625        4659.813        4663.969;
   169    1.496       10666.656        4275.938        4284.594        4287.219;
   170    1.505       10666.656        3935.938        3943.781        3947.563;
   171    1.514       10666.656        3630.563        3639.375        3645.906;
   172    1.523       10666.656        3363.938        3370.031        3374.656;
   173    1.532       10666.656        3134.125        3143.219        3148.500;
   174    1.541       10666.656        2945.000        2950.281        2951.594;
   175    1.549       10666.656        2794.406        2802.906        2807.000;
   176    1.558       10666.656        2684.219        2689.625        2692.500;
   177    1.567       10666.656        2616.438        2618.594        2619.625;
   178    1.576       10666.656        2591.531        2592.969        2592.875;
   179    1.585       10666.656        2608.125        2605.688        2603.250;
   180    1.594       10666.656        2669.281        2662.281        2658.063;
   181    1.603       10666.656        2771.563        2761.156        2754.594;
   182    1.611       10666.656        2912.375        2900.375        2890.969;
   183    1.620       10666.656        3088.688        3072.844        3061.031;
   184    1.629       10666.656        3304.531        3290.656        3280.500;
   185    1.638       10666.656        3555.531        3535.469        3522.500;
   186    1.647       10666.656        3841.594        3825.531        3814.625;
   187    1.656       10666.656        4160.000        4136.063        4121.438;
   188    1.665       10666.656        4508.438        4488.906        4474.656;
   189    1.673       10666.656        4887.344        4863.594        4845.563;
   190    1.682       10666.656        5294.750        5268.844        5251.094;
   191    1.691       10666.656        5726.813        5700.875        5681.781;
   192    1.700       10666.656        6183.063        6152.219        6129.063;
   193    1.709       10666.656        6658.656        6633.375        6609.844;
   194    1.718       10666.656        7154.156        7119.094        7088.656;
   195    1.727       10666.656        7665.563        7636.594        7613.219;
   196    1.735       10666.656        8191.469        8153.969        8131.375;
   197    1.744       10666.656        8725.688        8694.625        8668.875;
   198    1.753       10666.656        9270.531        9241.813        9209.563;
   199    1.762       10666.656        9818.531        9785.688        9755.906;
   200    1.771       10666.656       10368.719       10339.250       10311.719;
   201    1.780       10666.656       10920.219       10889.969       10862.969;
   202    1.789       10666.656       11468.625       11443.875       11419.469;
   203    1.797       10666.656       12011.813       11981.500       11950.844;
   204    1.806       10666.656       12547.094       12523.281       12501.125;
   205    1.815       10666.656       13071.656       13041.938       13015.125;
   206    1.824       10666.656       13583.688       13562.188       13542.000;
   207    1.833       10666.656       14079.813       14053.375       14033.938;
   208    1.842       10666.656       14558.125       14536.875       14518.750;
   209    1.851       10666.656       15014.156       14998.781       14978.813;
   210    1.859       10666.656       15449.688       15431.938       15411.125;
   211    1.868       10666.656       15860.344       15847.750       15832.906;
   212    1.877       10666.656       16243.063       16225.938       16208.938;
   213    1.886       10666.656       16597.438       16587.531       16570.250;
   214    1.895       10666.656       16921.156       16908.531       16885.906;
   215    1.904       10666.656       17210.594       17204.469       17184.250;
   216    1.913       10666.656       17468.563       17461.563       17442.594;
   217    1.921       10666.656       17692.219       17685.125       17666.781;
   218    1.930       10666.656       17879.313       17874.875       17856.500;
   219    1.939       10666.656       18028.938       18023.719       18004.750;
   220    1.948       10666.656       18143.031       18142.844       18126.531;
   221    1.957       10666.656       18218.063       18214.063       18195.656;
   222    1.966       10666.656       18252.000       18253.156       18238.469;
   223    1.974       10666.656       18246.625       18248.906       18234.688;
   224    1.983       10666.656       18198.563       18206.625       18195.469;
   225    1.992       10666.656       18111.125       18123.625       18115.906;
   226    2.001       10666.656       17986.031       18001.250       17995.469;
   227    2.010       10666.656       17827.125       17847.125       17843.344;
   228    2.019       10666.656       17633.719       17653.188       17650.906;
   229    2.028       10666.656       17406.500       17427.469       17426.438;
   230    2.036       10666.656       17148.594       17168.000       17167.531;
   231    2.045       10666.656       16859.938       16879.313       16879.906;
   232    2.054       10666.656       16540.219       16558.906       16559.500;
   233    2.063       10666.656       16192.531       16213.750       16216.656;
   234    2.072       10666.656       15819.469       15838.688       15842.688;
   235    2.081       10666.656       15422.938       15443.906       15450.156;
   236    2.090       10666.656       15004.000       15025.969       15032.625;
   237    2.098       10666.656       14566.688       14584.188       14589.469;
   238    2.107       10666.656       14111.281       14132.344       14139.844;
   239    2.116       10666.656       13639.469       13657.625       13663.500;
   240    2.125       10666.656       13154.844       13172.438       13179.938;
   241    2.134       10666.656       12660.875       12672.688       12680.875;
   242    2.143       10666.656       12158.188       12170.063       12175.031;
   243    2.152       10666.656       11650.031       11664.281       11664.969;
   244    2.160       10666.656       11139.781       11149.313       11146.344;
   245    2.169       10666.656       10628.250       10646.531       10653.438;
   246    2.178       10666.656       10118.594       10122.625       10121.469;
   247    2.187       10666.656        9613.875        9628.719        9632.500;
   248    2.196       10666.656        9115.688        9118.406        9118.594;
   249    2.205       10666.656        8625.438        8638.531        8644.156;
   250    2.214       10666.656        8147.813        8154.219        8150.125;
   251    2.222       10666.656        7683.563        7697.563        7696.781;
   252    2.231       10666.656        7237.625        7245.031        7245.063;
   253    2.240       10666.656        6809.594        6815.844        6818.313;
   254    2.249       10666.656        6402.563        6411.000        6415.219;
   255    2.258       10666.656        6018.969        6022.594        6021.563;
   256    2.267       10666.656        5659.594        5671.531        5674.094;
   257    2.276       10666.656        5326.500        5331.344        5331.063;
   258    2.284       10666.656        5022.250        5030.375        5034.313;
   259    2.293       10666.656        4748.906        4752.281        4754.969;
   260    2.302       10666.656        4506.063        4511.844        4514.906;
   261    2.311       10666.656        4297.094        4302.563        4306.125;
   262    2.320       10666.656        4121.344        4124.313        4125.938;
   263    2.329       10666.656        3979.188        3983.688        3987.750;
   264    2.338       10666.656        3872.313        3875.813        3877.656;
   265    2.346       10666.656        3801.156        3801.625        3801.688;
   266    2.355       10666.656        3763.313        3764.344        3764.625;
   267    2.364       10666.656        3755.031        3754.500        3753.500;
   268    2.373       10666.656        3780.250        3776.094        3773.594;
   269    2.382       10666.656        3836.344        3826.938        3820.719;
   270    2.391       10666.656        3925.469        3914.938        3907.500;
   271    2.399       10666.656        4048.438        4034.250        4024.875;
   272    2.408       10666.656        4204.156        4186.781        4174.625;
   273    2.417       10666.656        4389.719        4373.281        4362.000;
   274    2.426       10666.656        4606.719        4587.969        4572.625;
   275    2.435       10666.656        4852.375        4834.750        4819.344;
   276    2.444       10666.656        5127.563        5104.219        5086.563;
   277    2.453       10666.656        5429.406        5409.563        5393.750;
   278    2.461       10666.656        5755.688        5730.688        5710.875;
   279    2.470       10666.656        6105.688        6079.906        6060.719;
   280    2.479       10666.656        6476.281        6451.188        6431.313;
   281    2.488       10666.656        6867.188        6840.125        6817.469;
   282    2.497       10666.656        7275.656        7245.188        7222.656;
   283    2.506       10666.656        7699.625        7671.281        7649.656;
   284    2.515       10666.656        8138.031        8105.063        8080.750;
   285    2.523       10666.656        8586.063        8558.063        8532.375;
   286    2.532       10666.656        9044.594        9017.344        8987.438;
   287    2.541       10666.656        9509.531        9480.906        9448.375;
   288    2.550       10666.656        9976.781        9947.938        9917.813;
   289    2.559       10666.656       10446.625       10415.313       10389.313;
   290    2.568       10666.656       10917.000       10889.938       10868.219;
   291    2.577       10666.656       11383.969       11358.563       11332.000;
   292    2.585       10666.656       11847.063       11824.406       11791.781;
   293    2.594       10666.656       12302.500       12280.594       12250.375;
   294    2.603       10666.656       12747.625       12721.719       12701.625;
   295    2.612       10666.656       13182.969       13153.969       13136.406;
   296    2.621       10666.656       13605.125       13582.688       13565.875;
   297    2.630       10666.656       14010.813       13988.938       13965.125;
   298    2.639       10666.656       14398.813       14382.031       14359.625;
   299    2.647       10666.656       14765.750       14747.469       14728.188;
   300    2.656       10666.656       15112.375       15097.063       15083.000;
   301    2.665       10666.656       15436.781       15421.125       15405.125;
   302    2.674       10666.656       15736.188       15724.875       15706.563;
   303    2.683       10666.656       16009.500       15998.094       15977.625;
   304    2.692       10666.656       16254.563       16244.531       16226.500;
   305    2.701       10666.656       16472.125       16461.844       16444.813;
   306    2.709       10666.656       16658.469       16648.500       16632.156;
   307    2.718       10666.656       16815.531       16804.563       16785.938;
   308    2.727       10666.656       16939.094       16938.094       16923.500;
   309    2.736       10666.656       17028.406       17019.156       16999.719;
   310    2.745       10666.656       17085.406       17084.188       17069.938;
   311    2.754       10666.656       17112.000       17110.281       17095.438;
   312    2.763       10666.656       17111.406       17114.469       17101.469;
   313    2.771       10666.656       17079.313       17083.125       17072.000;
   314    2.780       10666.656       17017.594       17026.656       17019.313;
   315    2.789       10666.656       16924.656       16934.531       16928.344;
   316    2.798       10666.656       16798.625       16813.125       16810.781;
   317    2.807       10666.656       16641.938       16655.313       16652.406;
   318    2.816       10666.656       16456.594       16472.906       16472.094;
   319    2.824       10666.656       16242.688       16261.500       16262.438;
   320    2.833       10666.656       16003.563       16019.156       16019.156;
   321    2.842       10666.656       15740.063       15760.156       15764.313;
   322    2.851       10666.656       15453.531       15468.750       15470.406;
   323    2.860       10666.656       15143.719       15166.313       15172.688;
   324    2.869       10666.656       14813.063       14826.875       14828.781;
   325    2.878       10666.656       14465.375       14483.719       14490.281;
   326    2.886       10666.656       14099.563       14112.313       14116.906;
   327    2.895       10666.656       13718.125       13733.563       13739.906;
   328    2.904       10666.656       13321.781       13336.281       13342.031;
   329    2.913       10666.656       12915.094       12930.750       12937.750;
   330    2.922       10666.656       12500.156       12509.969       12514.250;
   331    2.931       10666.656       12077.344       12090.344       12093.844;
   332    2.940       10666.656       11649.438       11658.781       11658.719;
   333    2.948       10666.656       11218.750       11226.875       11227.469;
   334    2.957       10666.656       10787.375       10800.469       10806.844;
   335    2.966       10666.656       10356.656       10361.063       10362.750;
   336    2.975       10666.656        9929.250        9939.281        9943.438;
   337    2.984       10666.656        9506.969        9512.063        9510.406;
   338    2.993       10666.656        9090.906        9100.844        9101.750;
   339    3.002       10666.656        8684.344        8692.438        8693.438;
   340    3.010       10666.656        8290.031        8295.594        8296.063;
   341    3.019       10666.656        7907.969        7916.406        7918.094;
   342    3.028       10666.656        7542.063        7548.188        7548.531;
   343    3.037       10666.656        7194.031        7200.750        7201.031;
   344    3.046       10666.656        6864.688        6870.094        6868.188;
   345    3.055       10666.656        6555.563        6565.031        6565.719;
   346    3.064       10666.656        6268.938        6273.281        6272.688;
   347    3.072       10666.656        6005.813        6009.688        6010.563;
   348    3.081       10666.656        5766.375        5772.094        5773.406;
   349    3.090       10666.656        5554.031        5560.063        5561.906;
   350    3.099       10666.656        5368.000        5371.406        5371.563;
   351    3.108       10666.656        5210.219        5212.625        5212.406;
   352    3.117       10666.656        5081.531        5086.875        5088.531;
   353    3.126       10666.656        4980.813        4978.219        4974.781;
   354    3.134       10666.656        4910.031        4912.469        4912.500;
   355    3.143       10666.656        4871.750        4870.156        4868.500;
   356    3.152       10666.656        4864.031        4862.500        4859.500;
   357    3.161       10666.656        4891.500        4885.594        4880.813;
   358    3.170       10666.656        4950.500        4940.094        4931.031;
   359    3.179       10666.656        5039.438        5026.063        5014.219;
   360    3.188       10666.656        5154.938        5141.906        5130.938;
   361    3.196       10666.656        5296.563        5280.563        5267.000;
   362    3.205       10666.656        5465.188        5446.531        5430.469;
   363    3.214       10666.656        5657.875        5641.594        5625.938;
   364    3.223       10666.656        5875.375        5851.625        5832.375;
   365    3.232       10666.656        6116.594        6098.250        6082.313;
   366    3.241       10666.656        6378.625        6352.938        6332.969;
   367    3.249       10666.656        6659.906        6641.219        6623.063;
   368    3.258       10666.656        6961.219        6936.375        6914.063;
   369    3.267       10666.656        7279.719        7253.750        7233.344;
   370    3.276       10666.656        7613.344        7589.938        7569.875;
   371    3.285       10666.656        7961.844        7934.125        7911.031;
   372    3.294       10666.656        8323.281        8299.938        8279.156;
   373    3.303       10666.656        8693.563        8664.375        8639.281;
   374    3.311       10666.656        9073.688        9051.063        9026.031;
   375    3.320       10666.656        9461.031        9430.563        9399.156;
   376    3.329       10666.656        9851.188        9826.938        9799.000;
   377    3.338       10666.656       10243.906       10215.531       10185.031;
   378    3.347       10666.656       10637.844       10615.125       10588.656;
   379    3.356       10666.656       11030.281       11006.188       10977.938;
   380    3.365       10666.656       11420.094       11399.125       11371.750;
   381    3.373       10666.656       11805.500       11782.188       11752.906;
   382    3.382       10666.656       12184.000       12161.313       12133.375;
   383    3.391       10666.656       12552.531       12532.094       12507.906;
   384    3.400       10666.656       12911.563       12886.156       12860.781;
   385    3.409       10666.656       13258.938       13239.656       13218.188;
   386    3.418       10666.656       13592.438       13570.313       13547.938;
   387    3.427       10666.656       13909.719       13892.969       13874.031;
   388    3.435       10666.656       14210.375       14192.250       14172.844;
   389    3.444       10666.656       14493.063       14476.031       14457.625;
   390    3.453       10666.656       14753.000       14736.188       14717.906;
   391    3.462       10666.656       14993.219       14983.656       14967.875;
   392    3.471       10666.656       15210.938       15195.281       15174.688;
   393    3.480       10666.656       15405.406       15398.531       15383.938;
   394    3.489       10666.656       15576.281       15561.500       15542.156;
   395    3.497       10666.656       15720.781       15718.281       15704.969;
   396    3.506       10666.656       15840.219       15827.438       15807.906;
   397    3.515       10666.656       15934.063       15928.531       15913.656;
   398    3.524       10666.656       16000.781       15997.438       15983.625;
   399    3.533       10666.656       16039.469       16036.563       16023.000;
   400    3.542       10666.656       16050.000       16049.469       16036.469;
   401    3.551       10666.656       16033.906       16035.875       16025.188;
   402    3.559       10666.656       15988.250       15995.438       15988.031;
   403    3.568       10666.656       15915.688       15925.688       15920.219;
   404    3.577       10666.656       15818.313       15829.281       15824.125;
   405    3.586       10666.656       15698.438       15712.938       15711.281;
   406    3.595       10666.656       15555.000       15571.875       15572.344;
   407    3.604       10666.656       15387.375       15401.719       15400.875;
   408    3.613       10666.656       15197.688       15216.938       15219.313;
   409    3.621       10666.656       14987.656       15002.813       15004.250;
   410    3.630       10666.656       14756.500       14773.500       14776.531;
   411    3.639       10666.656       14508.969       14523.125       14525.000;
   412    3.648       10666.656       14242.813       14257.156       14260.000;
   413    3.657       10666.656       13960.500       13973.406       13976.875;
   414    3.666       10666.656       13662.000       13671.969       13674.719;
   415    3.674       10666.656       13350.031       13363.969       13368.813;
   416    3.683       10666.656       13026.625       13038.688       13040.844;
   417    3.692       10666.656       12694.438       12705.281       12707.906;
   418    3.701       10666.656       12353.938       12361.656       12362.969;
   419    3.710       10666.656       12006.563       12017.781       12020.594;
   420    3.719       10666.656       11654.156       11662.094       11661.375;
   421    3.728       10666.656       11298.750       11308.156       11307.563;
   422    3.736       10666.656       10942.031       10953.469       10954.688;
   423    3.745       10666.656       10585.313       10597.219       10598.438;
   424    3.754       10666.656       10231.438       10239.344       10239.406;
   425    3.763       10666.656        9881.125        9890.656        9892.906;
   426    3.772       10666.656        9536.156        9540.375        9539.063;
   427    3.781       10666.656        9197.594        9203.969        9204.781;
   428    3.790       10666.656        8866.906        8873.531        8874.313;
   429    3.798       10666.656        8547.188        8552.438        8552.500;
   430    3.807       10666.656        8240.375        8246.500        8247.875;
   431    3.816       10666.656        7945.719        7949.500        7949.438;
   432    3.825       10666.656        7666.438        7672.813        7673.906;
   433    3.834       10666.656        7405.406        7411.188        7410.469;
   434    3.843       10666.656        7161.531        7164.875        7163.500;
   435    3.852       10666.656        6936.750        6941.844        6940.750;
   436    3.860       10666.656        6732.219        6737.250        6737.094;
   437    3.869       10666.656        6548.281        6550.438        6548.469;
   438    3.878       10666.656        6386.313        6391.594        6391.750;
   439    3.887       10666.656        6246.094        6248.781        6247.906;
   440    3.896       10666.656        6130.500        6127.125        6123.281;
   441    3.905       10666.656        6039.625        6044.031        6045.063;
   442    3.914       10666.656        5971.469        5970.219        5968.531;
   443    3.922       10666.656        5926.188        5926.688        5925.938;
   444    3.931       10666.656        5905.031        5901.969        5899.219;
   445    3.940       10666.656        5906.594        5903.031        5899.750;
   446    3.949       10666.656        5934.406        5927.094        5921.375;
   447    3.958       10666.656        5985.438        5975.563        5967.625;
   448    3.967       10666.656        6057.813        6046.125        6036.031;
   449    3.976       10666.656        6151.625        6135.594        6121.938;
   450    3.984       10666.656        6268.500        6250.125        6235.000;
   451    3.993       10666.656        6407.250        6392.000        6378.219;
   452    4.002           0.000        6564.906        6545.094        6527.063;
   453    4.011           0.000        6714.531        6708.500        6696.688;
   454    4.020           0.000        6830.688        6819.313        6803.000;
   455    4.029           0.000        6913.594        6903.813        6888.156;
   456    4.038           0.000        6964.844        6956.531        6941.813;
   457    4.046           0.000        6982.000        6975.406        6961.469;
   458    4.055           0.000        6965.813        6962.656        6950.969;
   459    4.064           0.000        6914.313        6916.281        6907.594;
   460    4.073           0.000        6831.781        6838.750        6834.188;
   461    4.082           0.000        6717.594        6726.875        6724.906;
   462    4.091           0.000        6569.938        6577.688        6575.719;
   463    4.099           0.000        6391.156        6402.344        6403.281;
   464    4.108           0.000        6182.031        6190.313        6190.938;
   465    4.117           0.000        5942.156        5950.406        5951.031;
   466    4.126           0.000        5673.531        5696.344        5704.281;
   467    4.135           0.000        5377.594        5387.094        5388.000;
   468    4.144           0.000        5057.188        5077.188        5087.125;
   469    4.153           0.000        4713.375        4723.594        4728.844;
   470    4.161           0.000        4347.375        4365.938        4376.906;
   471    4.170           0.000        3961.125        3975.531        3982.656;
   472    4.179           0.000        3556.188        3574.844        3585.750;
   473    4.188           0.000        3136.094        3153.938        3164.281;
   474    4.197           0.000        2701.156        2719.688        2729.844;
   475    4.206           0.000        2255.531        2276.844        2287.750;
   476    4.215           0.000        1801.250        1823.375        1836.031;
   477    4.223           0.000        1338.906        1363.156        1377.281;
   478    4.232           0.000         871.750         896.813         910.094;
   479    4.241           0.000         403.344         428.344         440.313;
   480    4.250           0.000         -66.594         -41.844         -28.406;
   481    4.259           0.000        -533.125        -508.719        -488.875;
   482    4.268           0.000        -994.406        -972.938        -952.500;
   483    4.277           0.000       -1451.188       -1426.781       -1412.969;
   484    4.285           0.000       -1898.969       -1870.688       -1861.656;
   485    4.294           0.000       -2333.656       -2306.719       -2297.250;
   486    4.303           0.000       -2755.406       -2732.844       -2719.125;
   487    4.312           0.000       -3161.563       -3140.938       -3123.969;
   488    4.321           0.000       -3550.000       -3533.000       -3521.031;
   489    4.330           0.000       -3918.469       -3895.938       -3885.188;
   490    4.339           0.000       -4265.250       -4250.469       -4243.063;
   491    4.347           0.000       -4588.656       -4572.094       -4560.031;
   492    4.356           0.000       -4887.719       -4875.344       -4863.125;
   493    4.365           0.000       -5160.125       -5144.781       -5130.781;
   494    4.374           0.000       -5405.500       -5393.938       -5385.094;
   495    4.383           0.000       -5622.063       -5610.688       -5602.031;
   496    4.392           0.000       -5808.594       -5800.938       -5793.906;
