 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   572    5.065           0.000       -7022.438       -7035.719       -7042.094;
   573    5.073           0.000       -6961.750       -6975.219       -6981.750;
   574    5.082           0.000       -6896.219       -6911.469       -6918.813;
   575    5.091           0.000       -6826.000       -6843.594       -6852.438;
   576    5.100           0.000       -6750.875       -6769.031       -6778.469;
   577    5.109           0.000       -6671.031       -6688.125       -6697.469;
   578    5.118           0.000       -6586.625       -6603.375       -6612.656;
   579    5.127           0.000       -6497.656       -6514.563       -6523.250;
   580    5.135           0.000       -6404.563       -6425.000       -6435.563;
   581    5.144           0.000       -6306.938       -6325.688       -6336.000;
   582    5.153           0.000       -6204.594       -6223.594       -6234.469;
   583    5.162           0.000       -6098.375       -6117.094       -6127.875;
   584    5.171           0.000       -5987.781       -6008.656       -6020.438;
   585    5.180           0.000       -5873.281       -5894.719       -5906.719;
   586    5.189           0.000       -5754.469       -5773.906       -5783.500;
   587    5.197           0.000       -5631.875       -5653.125       -5663.563;
   588    5.206           0.000       -5506.219       -5527.188       -5537.844;
   589    5.215           0.000       -5376.875       -5397.656       -5407.906;
   590    5.224           0.000       -5244.500       -5262.719       -5271.594;
   591    5.233           0.000       -5108.844       -5129.156       -5139.250;
   592    5.242           0.000       -4970.219       -4989.344       -4997.719;
   593    5.251           0.000       -4828.531       -4847.469       -4855.844;
   594    5.259           0.000       -4683.844       -4706.313       -4715.656;
   595    5.268           0.000       -4536.469       -4558.188       -4566.438;
   596    5.277           0.000       -4387.250       -4406.750       -4414.969;
   597    5.286           0.000       -4235.594       -4260.031       -4270.438;
   598    5.295           0.000       -4081.813       -4099.969       -4107.094;
   599    5.304           0.000       -3925.500       -3948.125       -3958.250;
   600    5.313           0.000       -3767.531       -3790.094       -3799.938;
   601    5.321           0.000       -3607.406       -3624.500       -3631.625;
   602    5.330           0.000       -3444.531       -3472.313       -3484.094;
   603    5.339           0.000       -3280.625       -3298.188       -3304.469;
   604    5.348           0.000       -3114.406       -3137.500       -3147.875;
   605    5.357           0.000       -2947.188       -2968.750       -2977.969;
   606    5.366           0.000       -2778.656       -2794.781       -2801.156;
   607    5.374           0.000       -2609.438       -2635.875       -2648.000;
   608    5.383           0.000       -2439.438       -2452.281       -2456.281;
   609    5.392           0.000       -2268.188       -2293.656       -2304.625;
   610    5.401           0.000       -2097.250       -2114.656       -2120.375;
   611    5.410           0.000       -1925.063       -1943.688       -1949.813;
   612    5.419           0.000       -1751.844       -1776.719       -1785.781;
   613    5.428           0.000       -1578.656       -1591.875       -1593.969;
   614    5.436           0.000       -1405.250       -1436.313       -1447.188;
   615    5.445           0.000       -1233.594       -1245.438       -1246.063;
   616    5.454           0.000       -1062.438       -1087.875       -1097.594;
   617    5.463           0.000        -891.219        -907.906        -912.625;
   618    5.472           0.000        -719.281        -735.844        -740.844;
   619    5.481           0.000        -547.344        -571.219        -579.688;
   620    5.490           0.000        -376.156        -386.375        -388.031;
   621    5.498           0.000        -205.906        -230.781        -241.219;
   622    5.507           0.000         -36.531         -44.625         -45.094;
   623    5.516           0.000         132.625         108.719          98.719;
   624    5.525           0.000         300.000         285.688         281.188;
   625    5.534           0.000         466.125         448.969         442.781;
   626    5.543           0.000         631.125         609.125         600.156;
   627    5.552           0.000         795.156         784.156         781.688;
   628    5.560           0.000         959.031         933.281         922.750;
   629    5.569           0.000        1120.000        1107.406        1105.750;
   630    5.578           0.000        1279.344        1257.031        1249.250;
   631    5.587           0.000        1436.469        1417.469        1411.500;
   632    5.596           0.000        1592.125        1576.406        1572.000;
   633    5.605           0.000        1745.781        1723.000        1714.406;
   634    5.614           0.000        1897.375        1883.250        1880.000;
   635    5.622           0.000        2047.781        2028.094        2020.750;
   636    5.631           0.000        2196.375        2178.531        2172.250;
   637    5.640           0.000        2342.563        2326.156        2320.031;
   638    5.649           0.000        2486.219        2465.688        2455.469;
   639    5.658           0.000        2627.219        2609.813        2601.563;
   640    5.667           0.000        2764.906        2746.469        2736.938;
   641    5.676           0.000        2900.063        2878.656        2867.031;
   642    5.684           0.000        3031.719        3013.469        3004.719;
   643    5.693           0.000        3159.781        3140.219        3131.250;
   644    5.702           0.000        3284.375        3263.094        3252.281;
   645    5.711           0.000        3405.344        3385.281        3375.750;
   646    5.720           0.000        3522.344        3503.031        3494.875;
   647    5.729           0.000        3635.188        3614.313        3603.688;
   648    5.738           0.000        3744.250        3723.031        3711.406;
   649    5.746           0.000        3849.625        3830.031        3820.281;
   650    5.755           0.000        3951.281        3930.406        3920.313;
   651    5.764           0.000        4047.938        4025.656        4013.625;
   652    5.773           0.000        4140.688        4118.406        4105.688;
   653    5.782           0.000        4229.563        4209.594        4198.594;
   654    5.791           0.000        4314.094        4294.188        4283.469;
   655    5.799           0.000        4394.156        4373.531        4361.250;
   656    5.808           0.000        4470.219        4449.063        4435.594;
   657    5.817           0.000        4542.000        4521.156        4507.375;
   658    5.826           0.000        4609.813        4590.313        4577.469;
   659    5.835           0.000        4674.188        4654.344        4642.344;
   660    5.844           0.000        4734.281        4714.344        4702.344;
   661    5.853           0.000        4789.500        4767.875        4754.469;
   662    5.861           0.000        4840.156        4818.656        4805.094;
   663    5.870           0.000        4886.125        4864.156        4850.156;
   664    5.879           0.000        4927.844        4905.844        4892.375;
   665    5.888           0.000        4965.094        4943.594        4931.031;
   666    5.897           0.000        4998.063        4977.375        4965.406;
   667    5.906           0.000        5026.844        5006.125        4994.656;
   668    5.915           0.000        5051.250        5031.156        5020.594;
   669    5.923           0.000        5071.000        5051.188        5040.625;
   670    5.932           0.000        5086.125        5066.719        5056.406;
   671    5.941           0.000        5096.719        5077.156        5066.656;
   672    5.950           0.000        5102.906        5083.531        5073.188;
   673    5.959           0.000        5104.469        5085.469        5075.781;
   674    5.968           0.000        5104.469        5085.469        5076.000;
   675    5.977           0.000        5096.969        5080.313        5071.719;
   676    5.985           0.000        5085.875        5070.938        5063.219;
   677    5.994           0.000        5071.000        5057.469        5050.375;
   678    6.003           0.000        5052.531        5040.281        5034.031;
   679    6.012           0.000        5030.406        5019.031        5013.063;
   680    6.021           0.000        5005.031        4993.875        4988.219;
   681    6.030           0.000        4976.594        4966.031        4960.719;
   682    6.039           0.000        4945.125        4935.438        4930.313;
   683    6.047           0.000        4910.719        4901.500        4896.500;
   684    6.056           0.000        4873.594        4865.844        4861.469;
   685    6.065           0.000        4833.500        4826.844        4823.406;
   686    6.074           0.000        4790.375        4784.938        4782.781;
   687    6.083           0.000        4744.250        4739.781        4738.344;
   688    6.092           0.000        4695.063        4691.250        4690.031;
   689    6.101           0.000        4643.063        4639.281        4638.125;
   690    6.109           0.000        4588.750        4584.969        4583.938;
   691    6.118           0.000        4532.281        4528.531        4527.344;
   692    6.127           0.000        4473.688        4469.969        4468.906;
   693    6.136           0.000        4412.594        4410.156        4410.031;
   694    6.145           0.000        4348.969        4347.156        4347.969;
   695    6.154           0.000        4282.938        4281.125        4282.375;
   696    6.163           0.000        4214.656        4212.500        4214.031;
   697    6.171           0.000        4143.594        4141.813        4143.375;
   698    6.180           0.000        4070.750        4068.563        4069.469;
   699    6.189           0.000        3996.156        3994.875        3996.313;
   700    6.198           0.000        3919.531        3919.063        3921.844;
   701    6.207           0.000        3840.875        3840.781        3843.594;
   702    6.216           0.000        3760.688        3760.500        3762.438;
   703    6.224           0.000        3678.500        3679.000        3680.938;
   704    6.233           0.000        3594.750        3595.625        3597.563;
   705    6.242           0.000        3509.500        3511.500        3514.469;
   706    6.251           0.000        3422.406        3423.625        3426.875;
   707    6.260           0.000        3333.938        3334.906        3337.750;
   708    6.269           0.000        3243.375        3245.125        3248.125;
   709    6.278           0.000        3151.500        3153.156        3156.500;
   710    6.286           0.000        3058.406        3062.094        3066.313;
   711    6.295           0.000        2964.219        2967.375        2970.781;
   712    6.304           0.000        2868.719        2871.500        2874.406;
   713    6.313           0.000        2771.844        2774.375        2777.656;
   714    6.322           0.000        2674.250        2678.594        2683.031;
   715    6.331           0.000        2576.344        2581.156        2585.594;
   716    6.340           0.000        2478.250        2482.344        2486.281;
   717    6.348           0.000        2379.469        2383.313        2387.250;
   718    6.357           0.000        2280.625        2286.219        2291.656;
   719    6.366           0.000        2181.750        2188.625        2195.344;
   720    6.375           0.000        2083.281        2088.500        2094.313;
   721    6.384           0.000        1985.281        1991.406        1998.219;
   722    6.393           0.000        1887.375        1895.281        1903.656;
   723    6.402           0.000        1789.969        1798.000        1806.688;
   724    6.410           0.000        1693.313        1699.938        1707.875;
   725    6.419           0.000        1597.656        1604.344        1612.313;
   726    6.428           0.000        1502.375        1510.906        1520.281;
   727    6.437           0.000        1407.719        1416.781        1426.625;
   728    6.446           0.000        1313.938        1320.688        1329.531;
   729    6.455           0.000        1221.281        1228.156        1236.750;
   730    6.464           0.000        1129.094        1138.188        1147.188;
   731    6.472           0.000        1037.969        1048.500        1058.813;
   732    6.481           0.000         947.844         957.063         966.906;
   733    6.490           0.000         858.281         867.125         876.281;
   734    6.499           0.000         769.781         779.813         788.750;
   735    6.508           0.000         682.719         695.281         705.438;
   736    6.517           0.000         596.875         608.156         618.313;
   737    6.526           0.000         512.063         521.844         531.000;
   738    6.534           0.000         428.625         437.406         445.750;
   739    6.543           0.000         346.125         357.719         367.906;
   740    6.552           0.000         264.469         276.563         287.094;
   741    6.561           0.000         184.188         194.656         204.188;
   742    6.570           0.000         105.063         114.281         123.063;
   743    6.579           0.000          27.156          36.875          45.750;
   744    6.588           0.000         -49.688         -37.031         -26.781;
   745    6.596           0.000        -125.094        -112.156        -100.875;
   746    6.605           0.000        -198.875        -186.594        -175.125;
   747    6.614           0.000        -270.938        -259.781        -249.719;
   748    6.623           0.000        -341.063        -329.938        -320.719;
   749    6.632           0.000        -409.500        -396.656        -386.719;
   750    6.641           0.000        -476.094        -461.875        -450.688;
   751    6.649           0.000        -540.656        -526.188        -514.531;
   752    6.658           0.000        -602.750        -589.031        -578.000;
   753    6.667           0.000        -662.750        -650.438        -639.844;
   754    6.676           0.000        -720.688        -708.875        -699.031;
   755    6.685           0.000        -776.625        -763.719        -753.375;
   756    6.694           0.000        -830.344        -816.313        -805.563;
   757    6.703           0.000        -881.875        -867.156        -856.000;
   758    6.711           0.000        -931.313        -916.531        -904.844;
   759    6.720           0.000        -978.625        -964.656        -953.438;
   760    6.729           0.000       -1023.750       -1011.313       -1000.844;
   761    6.738           0.000       -1066.344       -1054.813       -1045.344;
   762    6.747           0.000       -1106.469       -1096.156       -1087.000;
   763    6.756           0.000       -1144.313       -1133.813       -1125.094;
   764    6.765           0.000       -1180.063       -1168.563       -1159.094;
   765    6.773           0.000       -1213.656       -1201.219       -1191.219;
   766    6.782           0.000       -1245.188       -1232.031       -1221.719;
   767    6.791           0.000       -1274.344       -1260.938       -1250.750;
   768    6.800           0.000       -1301.406       -1288.281       -1278.063;
   769    6.809           0.000       -1325.875       -1313.031       -1302.781;
   770    6.818           0.000       -1347.906       -1335.719       -1325.781;
   771    6.827           0.000       -1367.406       -1355.750       -1346.281;
   772    6.835           0.000       -1384.500       -1373.250       -1364.406;
   773    6.844           0.000       -1399.000       -1388.219       -1379.406;
   774    6.853           0.000       -1411.313       -1401.000       -1392.406;
   775    6.862           0.000       -1421.469       -1411.469       -1403.094;
   776    6.871           0.000       -1429.250       -1419.594       -1411.531;
   777    6.880           0.000       -1434.688       -1425.531       -1417.781;
   778    6.889           0.000       -1438.250       -1429.219       -1421.844;
   779    6.897           0.000       -1439.500       -1430.938       -1423.656;
   780    6.906           0.000       -1439.500       -1431.500       -1423.969;
   781    6.915           0.000       -1438.000       -1431.500       -1423.969;
   782    6.924           0.000       -1432.781       -1427.406       -1421.750;
   783    6.933           0.000       -1426.219       -1422.094       -1417.250;
   784    6.942           0.000       -1417.969       -1415.000       -1410.844;
   785    6.951           0.000       -1408.219       -1406.281       -1402.625;
   786    6.959           0.000       -1397.156       -1396.188       -1392.875;
   787    6.968           0.000       -1384.844       -1384.500       -1381.719;
   788    6.977           0.000       -1371.250       -1371.688       -1369.156;
   789    6.986           0.000       -1356.406       -1357.406       -1355.406;
   790    6.995           0.000       -1340.375       -1341.719       -1340.000;
   791    7.004           0.000       -1323.313       -1325.125       -1323.688;
   792    7.013           0.000       -1305.188       -1307.281       -1306.313;
   793    7.021           0.000       -1286.188       -1288.625       -1288.125;
   794    7.030           0.000       -1266.250       -1269.281       -1269.375;
   795    7.039           0.000       -1245.688       -1249.219       -1249.719;
   796    7.048           0.000       -1224.438       -1228.406       -1229.281;
   797    7.057           0.000       -1202.750       -1207.094       -1208.625;
   798    7.066           0.000       -1180.406       -1185.563       -1187.406;
   799    7.074           0.000       -1157.688       -1163.313       -1165.375;
   800    7.083           0.000       -1134.281       -1140.469       -1142.875;
   801    7.092           0.000       -1110.188       -1116.750       -1119.250;
   802    7.101           0.000       -1085.313       -1091.781       -1093.969;
   803    7.110           0.000       -1059.781       -1066.313       -1068.438;
   804    7.119           0.000       -1033.656       -1040.156       -1042.156;
   805    7.128           0.000       -1006.875       -1013.500       -1015.469;
   806    7.136           0.000        -979.531        -986.031        -987.938;
   807    7.145           0.000        -951.531        -957.688        -959.781;
   808    7.154           0.000        -922.906        -929.094        -931.219;
   809    7.163           0.000        -893.875        -900.531        -903.313;
   810    7.172           0.000        -864.250        -870.500        -873.406;
   811    7.181           0.000        -834.375        -840.625        -843.719;
   812    7.190           0.000        -804.063        -810.000        -813.250;
   813    7.198           0.000        -773.438        -779.219        -782.438;
   814    7.207           0.000        -742.188        -748.188        -751.250;
   815    7.216           0.000        -710.719        -717.125        -720.031;
   816    7.225           0.000        -678.969        -685.750        -688.906;
   817    7.234           0.000        -646.906        -653.969        -657.000;
   818    7.243           0.000        -614.500        -621.531        -624.531;
   819    7.252           0.000        -581.813        -588.719        -591.438;
   820    7.260           0.000        -548.656        -555.688        -558.594;
   821    7.269           0.000        -515.375        -522.469        -525.688;
   822    7.278           0.000        -481.813        -488.125        -491.250;
   823    7.287           0.000        -447.969        -454.875        -458.625;
   824    7.296           0.000        -414.156        -420.656        -424.094;
   825    7.305           0.000        -380.094        -387.125        -390.875;
   826    7.314           0.000        -346.219        -353.094        -356.375;
   827    7.322           0.000        -312.344        -319.688        -323.219;
   828    7.331           0.000        -278.844        -285.938        -289.031;
   829    7.340           0.000        -245.625        -253.063        -256.125;
   830    7.349           0.000        -212.531        -219.625        -222.406;
   831    7.358           0.000        -179.844        -186.625        -189.688;
   832    7.367           0.000        -147.469        -154.250        -157.438;
   833    7.376           0.000        -115.438        -121.750        -124.781;
   834    7.384           0.000         -83.813         -90.188         -93.719;
   835    7.393           0.000         -52.656         -58.969         -62.781;
   836    7.402           0.000         -22.250         -28.563         -32.281;
   837    7.411           0.000           7.844           1.125          -2.938;
   838    7.420           0.000          37.344          30.156          26.063;
   839    7.429           0.000          66.344          58.750          54.531;
   840    7.438           0.000          95.031          86.844          82.563;
   841    7.446           0.000         123.125         114.625         110.563;
   842    7.455           0.000         150.438         141.813         137.625;
   843    7.464           0.000         177.125         168.938         164.875;
   844    7.473           0.000         203.094         195.125         191.688;
   845    7.482           0.000         228.156         220.500         217.031;
   846    7.491           0.000         252.344         244.438         240.813;
   847    7.499           0.000         275.656         268.188         264.781;
   848    7.508           0.000         298.094         290.688         287.250;
   849    7.517           0.000         320.094         313.000         309.406;
   850    7.526           0.000         341.406         333.906         330.125;
   851    7.535           0.000         362.031         354.563         350.844;
   852    7.544           0.000         382.156         374.469         370.625;
   853    7.553           0.000         401.500         393.625         389.531;
   854    7.561           0.000         420.125         412.000         408.125;
   855    7.570           0.000         437.719         429.313         425.219;
   856    7.579           0.000         454.500         446.031         442.031;
   857    7.588           0.000         470.313         461.781         457.781;
   858    7.597           0.000         485.188         476.625         472.688;
   859    7.606           0.000         499.063         490.469         486.719;
   860    7.615           0.000         511.906         503.406         499.906;
   861    7.623           0.000         523.750         515.313         511.906;
   862    7.632           0.000         534.625         526.469         523.000;
   863    7.641           0.000         544.656         536.750         533.281;
   864    7.650           0.000         553.906         546.250         543.000;
   865    7.659           0.000         562.594         554.844         551.719;
   866    7.668           0.000         570.563         562.969         559.906;
   867    7.677           0.000         577.844         570.469         567.375;
   868    7.685           0.000         584.594         577.375         574.313;
   869    7.694           0.000         590.719         583.375         580.375;
   870    7.703           0.000         596.250         588.938         585.906;
   871    7.712           0.000         601.094         594.031         591.125;
   872    7.721           0.000         605.438         598.281         595.469;
   873    7.730           0.000         609.094         602.219         599.375;
   874    7.739           0.000         612.313         605.344         602.594;
   875    7.747           0.000         614.813         608.031         605.281;
   876    7.756           0.000         616.781         610.188         607.500;
   877    7.765           0.000         618.250         611.531         609.000;
   878    7.774           0.000         619.313         612.469         610.000;
   879    7.783           0.000         619.469         613.438         610.938;
   880    7.792           0.000         619.469         613.469         611.000;
   881    7.801           0.000         619.469         613.469         611.000;
   882    7.809           0.000         619.469         613.469         611.000;
   883    7.818           0.000         617.281         612.000         611.000;
   884    7.827           0.000         615.250         611.125         609.531;
   885    7.836           0.000         613.000         609.281         608.469;
   886    7.845           0.000         610.500         607.313         606.625;
   887    7.854           0.000         607.906         605.188         604.844;
   888    7.863           0.000         605.281         603.125         602.781;
   889    7.871           0.000         602.500         600.688         600.844;
   890    7.880           0.000         599.875         598.344         598.594;
   891    7.889           0.000         597.281         596.063         596.531;
   892    7.898           0.000         594.625         593.875         594.313;
   893    7.907           0.000         592.313         591.531         592.469;
   894    7.916           0.000         590.031         589.500         590.313;
   895    7.924           0.000         587.844         587.563         588.563;
   896    7.933           0.000         585.844         585.750         586.688;
   897    7.942           0.000         584.000         583.938         585.094;
   898    7.951           0.000         582.375         582.469         583.719;
   899    7.960           0.000         580.906         581.063         582.219;
   900    7.969           0.000         579.563         579.875         581.094;
   901    7.978           0.000         578.500         578.938         580.188;
   902    7.986           0.000         577.531         578.094         579.250]
