 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   541    4.790      314220.938      314274.500      314239.719      314220.938;
   542    4.799      314930.313      314977.094      314946.281      314930.313;
   543    4.808      315623.188      315676.156      315641.625      315623.188;
   544    4.817      316335.781      316373.594      316349.813      316335.781;
   545    4.826      317017.188      317069.250      317038.500      317017.188;
   546    4.834      317725.813      317762.875      317739.000      317725.813;
   547    4.843      318411.531      318454.594      318425.938      318411.531;
   548    4.852      319111.375      319144.688      319121.438      319111.375;
   549    4.861      319797.469      319830.969      319809.219      319797.469;
   550    4.870      320481.531      320517.125      320495.781      320481.531;
   551    4.879      321169.250      321201.094      321183.469      321169.250;
   552    4.888      321849.094      321882.156      321864.906      321849.094;
   553    4.896      322532.781      322559.469      322547.625      322532.781;
   554    4.905      323205.781      323235.656      323222.438      323205.781;
   555    4.914      323879.313      323910.969      323898.156      323879.313;
   556    4.923      324542.531      324586.125      324564.438      324542.531;
   557    4.932      325221.156      325255.469      325239.531      325221.156;
   558    4.941      325879.219      325925.031      325899.313      325879.219;
   559    4.949      326549.750      326589.594      326566.469      326549.750;
   560    4.958      327209.438      327254.031      327227.469      327209.438;
   561    4.967      327875.844      327914.688      327891.969      327875.844;
   562    4.976      328530.281      328573.469      328547.469      328530.281;
   563    4.985      329194.875      329228.875      329210.094      329194.875;
   564    4.994      329843.375      329884.156      329860.469      329843.375;
   565    5.003      330500.125      330534.375      330514.156      330500.125;
   566    5.011      331148.938      331185.438      331163.469      331148.938;
   567    5.020      331796.969      331833.688      331809.656      331796.969;
   568    5.029      332454.000      332478.844      332461.219      332454.000;
   569    5.038      333085.125      333122.844      333097.656      333085.125;
   570    5.047      333743.000      333763.781      333747.906      333743.000;
   571    5.056      334372.656      334403.750      334381.938      334372.656;
   572    5.065      335025.156      335042.219      335029.063      335025.156;
   573    5.073      335652.188      335679.813      335660.406      335652.188;
   574    5.082      336294.125      336312.531      336298.875      336294.125;
   575    5.091      336919.656      336945.625      336926.219      336919.656;
   576    5.100      337557.875      337574.000      337561.063      337557.875;
   577    5.109      338176.000      338204.219      338183.875      338176.000;
   578    5.118      338813.469      338829.938      338815.656      338813.469;
   579    5.127      339426.313      339451.250      339432.719      339426.313;
   580    5.135      340048.469      340074.469      340055.000      340048.469;
   581    5.144      340661.625      340692.375      340671.281      340661.625;
   582    5.153      341278.844      341310.656      341287.688      341278.844;
   583    5.162      341889.219      341926.938      341899.594      341889.219;
   584    5.171      342497.688      342539.688      342508.188      342497.688;
   585    5.180      343107.750      343151.344      343121.781      343107.750;
   586    5.189      343714.813      343759.313      343729.688      343714.813;
   587    5.197      344319.125      344366.781      344334.031      344319.125;
   588    5.206      344927.750      344970.656      344940.156      344927.750;
   589    5.215      345530.531      345573.469      345543.219      345530.531;
   590    5.224      346127.656      346174.750      346142.938      346127.656;
   591    5.233      346727.594      346773.469      346743.594      346727.594;
   592    5.242      347317.281      347368.281      347335.250      347317.281;
   593    5.251      347920.969      347961.969      347936.750      347920.969;
   594    5.259      348508.656      348553.563      348525.563      348508.656;
   595    5.268      349097.750      349144.000      349115.281      349097.750;
   596    5.277      349692.188      349730.438      349705.094      349692.188;
   597    5.286      350271.719      350315.500      350287.188      350271.719;
   598    5.295      350869.406      350898.781      350879.469      350869.406;
   599    5.304      351443.063      351481.844      351455.938      351443.063;
   600    5.313      352034.469      352061.875      352044.781      352034.469;
   601    5.321      352601.656      352640.469      352618.625      352601.656;
   602    5.330      353188.688      353216.375      353200.688      353188.688;
   603    5.339      353759.406      353788.844      353773.438      353759.406;
   604    5.348      354329.844      354359.625      354346.531      354329.844;
   605    5.357      354905.250      354932.063      354921.344      354905.250;
   606    5.366      355466.000      355501.625      355486.313      355466.000;
   607    5.374      356035.188      356068.219      356052.719      356035.188;
   608    5.383      356592.969      356633.125      356613.281      356592.969;
   609    5.392      357165.469      357195.844      357182.594      357165.469;
   610    5.401      357712.469      357757.625      357732.656      357712.469;
   611    5.410      358281.375      358316.719      358298.469      358281.375;
   612    5.419      358830.625      358874.188      358847.156      358830.625;
   613    5.428      359392.250      359429.750      359407.406      359392.250;
   614    5.436      359944.750      359983.563      359961.406      359944.750;
   615    5.445      360493.656      360534.688      360510.313      360493.656;
   616    5.454      361052.688      361084.531      361067.375      361052.688;
   617    5.463      361592.469      361632.594      361607.781      361592.469;
   618    5.472      362147.875      362177.375      362159.344      362147.875;
   619    5.481      362681.031      362720.344      362698.188      362681.031;
   620    5.490      363231.281      363262.531      363242.531      363231.281;
   621    5.498      363770.063      363802.313      363781.344      363770.063;
   622    5.507      364316.219      364340.313      364323.531      364316.219;
   623    5.516      364846.438      364874.938      364853.781      364846.438;
   624    5.525      365383.281      365408.344      365390.906      365383.281;
   625    5.534      365917.469      365940.844      365922.281      365917.469;
   626    5.543      366446.438      366471.094      366453.125      366446.438;
   627    5.552      366981.969      366998.625      366987.219      366981.969;
   628    5.560      367500.594      367526.469      367506.781      367500.594;
   629    5.569      368038.156      368051.781      368039.469      368038.156;
   630    5.578      368544.781      368573.375      368554.438      368544.781;
   631    5.587      369081.094      369094.219      369082.000      369081.094;
   632    5.596      369589.969      369613.188      369592.813      369589.969;
   633    5.605      370111.500      370130.969      370116.000      370111.500;
   634    5.614      370626.938      370646.625      370632.938      370626.938;
   635    5.622      371135.531      371159.063      371141.844      371135.531;
   636    5.631      371657.813      371671.094      371657.750      371657.813;
   637    5.640      372146.750      372180.750      372156.594      372146.750;
   638    5.649      372667.719      372688.750      372675.000      372667.719;
   639    5.658      373159.688      373196.281      373170.156      373159.688;
   640    5.667      373673.875      373700.125      373678.469      373673.875;
   641    5.676      374163.969      374203.469      374174.844      374163.969;
   642    5.684      374665.406      374705.000      374678.875      374665.406;
   643    5.693      375162.313      375204.500      375175.000      375162.313;
   644    5.702      375659.594      375699.844      375670.906      375659.594;
   645    5.711      376151.625      376194.500      376166.188      376151.625;
   646    5.720      376641.250      376687.500      376657.656      376641.250;
   647    5.729      377140.625      377178.813      377149.219      377140.625;
   648    5.738      377620.906      377667.375      377631.563      377620.906;
   649    5.746      378116.750      378155.125      378129.844      378116.750;
   650    5.755      378587.125      378640.813      378610.750      378587.125;
   651    5.764      379082.156      379123.344      379097.938      379082.156;
   652    5.773      379555.219      379603.750      379567.906      379555.219;
   653    5.782      380047.031      380082.469      380056.406      380047.031;
   654    5.791      380515.156      380559.125      380535.281      380515.156;
   655    5.799      380988.625      381035.313      381012.156      380988.625;
   656    5.808      381470.781      381509.031      381483.469      381470.781;
   657    5.817      381939.906      381979.594      381948.031      381939.906;
   658    5.826      382416.938      382450.031      382427.281      382416.938;
   659    5.835      382883.250      382918.969      382899.781      382883.250;
   660    5.844      383350.781      383384.781      383364.844      383350.781;
   661    5.853      383823.438      383849.625      383829.000      383823.438;
   662    5.861      384281.000      384313.938      384289.313      384281.000;
   663    5.870      384745.156      384775.750      384758.781      384745.156;
   664    5.879      385205.281      385236.063      385224.563      385205.281;
   665    5.888      385665.469      385694.750      385683.188      385665.469;
   666    5.897      386125.844      386151.594      386138.719      386125.844;
   667    5.906      386583.125      386606.938      386593.656      386583.125;
   668    5.915      387033.656      387061.469      387048.875      387033.656;
   669    5.923      387487.969      387515.406      387506.000      387487.969;
   670    5.932      387930.688      387967.094      387951.344      387930.688;
   671    5.941      388386.656      388417.500      388402.375      388386.656;
   672    5.950      388833.344      388866.063      388848.250      388833.344;
   673    5.959      389277.250      389312.281      389295.875      389277.250;
   674    5.968      389721.531      389757.438      389741.250      389721.531;
   675    5.977      390158.594      390200.313      390179.469      390158.594;
   676    5.985      390605.344      390641.688      390619.375      390605.344;
   677    5.994      391039.781      391080.688      391053.969      391039.781;
   678    6.003      391481.594      391518.125      391493.688      391481.594;
   679    6.012      391918.188      391953.938      391931.781      391918.188;
   680    6.021      392344.531      392386.375      392362.469      392344.531;
   681    6.030      392790.094      392818.563      392803.438      392790.094;
   682    6.039      393210.031      393247.469      393227.125      393210.031;
   683    6.047      393647.844      393676.125      393660.438      393647.844;
   684    6.056      394067.344      394102.313      394082.875      394067.344;
   685    6.065      394496.281      394525.469      394509.719      394496.281;
   686    6.074      394915.188      394949.281      394930.531      394915.188;
   687    6.083      395336.906      395370.406      395351.031      395336.906;
   688    6.092      395762.000      395789.625      395771.688      395762.000;
   689    6.101      396182.031      396207.406      396188.750      396182.031;
   690    6.109      396599.281      396622.688      396603.531      396599.281;
   691    6.118      397010.719      397036.625      397016.563      397010.719;
   692    6.127      397426.844      397448.531      397431.469      397426.844;
   693    6.136      397835.406      397859.750      397840.750      397835.406;
   694    6.145      398247.750      398269.000      398253.031      398247.750;
   695    6.154      398657.688      398676.625      398662.250      398657.688;
   696    6.163      399062.781      399082.094      399067.469      399062.781;
   697    6.171      399471.781      399487.813      399475.250      399471.781;
   698    6.180      399873.188      399892.250      399877.219      399873.188;
   699    6.189      400274.188      400291.906      400277.938      400274.188;
   700    6.198      400673.969      400691.906      400677.188      400673.969;
   701    6.207      401073.813      401089.938      401076.781      401073.813;
   702    6.216      401470.781      401486.094      401473.719      401470.781;
   703    6.224      401863.063      401880.313      401866.156      401863.063;
   704    6.233      402258.844      402275.344      402261.094      402258.844;
   705    6.242      402649.906      402667.219      402651.531      402649.906;
   706    6.251      403037.813      403056.219      403041.250      403037.813;
   707    6.260      403432.500      403444.656      403433.813      403432.500;
   708    6.269      403807.688      403831.156      403814.000      403807.688;
   709    6.278      404196.750      404216.938      404201.688      404196.750;
   710    6.286      404575.375      404600.094      404581.844      404575.375;
   711    6.295      404958.531      404982.594      404965.063      404958.531;
   712    6.304      405335.063      405363.906      405343.281      405335.063;
   713    6.313      405713.313      405742.406      405722.469      405713.313;
   714    6.322      406087.781      406120.375      406096.906      406087.781;
   715    6.331      406461.969      406496.063      406471.500      406461.969;
   716    6.340      406835.250      406870.406      406846.063      406835.250;
   717    6.348      407203.063      407242.875      407216.219      407203.063;
   718    6.357      407579.625      407612.563      407590.250      407579.625;
   719    6.366      407941.250      407981.719      407954.438      407941.250;
   720    6.375      408307.906      408349.250      408319.344      408307.906;
   721    6.384      408679.188      408715.031      408687.750      408679.188;
   722    6.393      409036.813      409079.031      409047.938      409036.813;
   723    6.402      409404.500      409441.844      409414.563      409404.500;
   724    6.410      409759.438      409802.219      409771.875      409759.438;
   725    6.419      410124.125      410161.781      410136.500      410124.125;
   726    6.428      410475.406      410520.156      410491.656      410475.406;
   727    6.437      410836.000      410875.438      410850.063      410836.000;
   728    6.446      411186.031      411229.438      411202.031      411186.031;
   729    6.455      411541.063      411581.906      411555.531      411541.063;
   730    6.464      411895.188      411932.750      411908.188      411895.188;
   731    6.472      412243.406      412281.906      412257.063      412243.406;
   732    6.481      412592.969      412629.781      412606.344      412592.969;
   733    6.490      412934.000      412977.344      412950.469      412934.000;
   734    6.499      413289.688      413322.531      413302.688      413289.688;
   735    6.508      413627.813      413666.125      413642.375      413627.813;
   736    6.517      413974.250      414008.531      413986.031      413974.250;
   737    6.526      414313.969      414350.156      414325.875      414313.969;
   738    6.534      414660.938      414690.188      414670.063      414660.938;
   739    6.543      414994.625      415028.531      415005.656      414994.625;
   740    6.552      415338.625      415364.906      415347.250      415338.625;
   741    6.561      415673.469      415701.375      415682.438      415673.469;
   742    6.570      416007.375      416034.031      416017.406      416007.375;
   743    6.579      416336.000      416366.156      416348.094      416336.000;
   744    6.588      416667.688      416696.813      416679.719      416667.688;
   745    6.596      417000.750      417026.469      417012.063      417000.750;
   746    6.605      417328.594      417354.281      417340.313      417328.594;
   747    6.614      417657.906      417680.781      417669.844      417657.906;
   748    6.623      417977.844      418006.063      417992.625      417977.844;
   749    6.632      418307.000      418327.813      418320.688      418307.000;
   750    6.641      418625.750      418650.344      418640.313      418625.750;
   751    6.649      418949.063      418970.688      418963.250      418949.063;
   752    6.658      419268.500      419290.781      419282.938      419268.500;
   753    6.667      419583.750      419608.063      419598.750      419583.750;
   754    6.676      419894.125      419925.031      419911.188      419894.125;
   755    6.685      420209.688      420240.375      420227.000      420209.688;
   756    6.694      420524.188      420554.281      420541.438      420524.188;
   757    6.703      420835.875      420867.031      420852.375      420835.875;
   758    6.711      421147.875      421177.406      421164.219      421147.875;
   759    6.720      421452.156      421486.781      421469.563      421452.156;
   760    6.729      421763.813      421795.156      421778.875      421763.813;
   761    6.738      422065.938      422101.875      422083.531      422065.938;
   762    6.747      422373.406      422406.313      422388.969      422373.406;
   763    6.756      422673.625      422709.594      422688.750      422673.625;
   764    6.765      422976.344      423011.781      422991.938      422976.344;
   765    6.773      423276.875      423311.844      423291.969      423276.875;
   766    6.782      423581.469      423611.313      423593.906      423581.469;
   767    6.791      423872.844      423908.125      423886.313      423872.844;
   768    6.800      424168.031      424203.531      424182.969      424168.031;
   769    6.809      424469.313      424497.125      424481.875      424469.313;
   770    6.818      424757.719      424789.906      424771.469      424757.719;
   771    6.827      425051.000      425080.375      425063.906      425051.000;
   772    6.835      425340.313      425369.344      425354.125      425340.313;
   773    6.844      425629.969      425658.313      425642.844      425629.969;
   774    6.853      425916.719      425944.531      425928.250      425916.719;
   775    6.862      426200.031      426228.656      426211.813      426200.031;
   776    6.871      426486.031      426511.563      426497.250      426486.031;
   777    6.880      426768.375      426794.469      426778.656      426768.375;
   778    6.889      427045.031      427074.656      427056.688      427045.031;
   779    6.897      427324.719      427353.813      427335.813      427324.719;
   780    6.906      427607.688      427630.969      427615.688      427607.688;
   781    6.915      427879.094      427906.281      427887.594      427879.094;
   782    6.924      428161.219      428180.063      428166.375      428161.219;
   783    6.933      428432.531      428452.719      428438.094      428432.531;
   784    6.942      428697.688      428722.875      428704.000      428697.688;
   785    6.951      428973.625      428991.375      428977.031      428973.625;
   786    6.959      429237.781      429259.469      429244.281      429237.781;
   787    6.968      429505.656      429525.125      429510.531      429505.656;
   788    6.977      429770.094      429789.813      429773.625      429770.094;
   789    6.986      430036.188      430053.469      430040.313      430036.188;
   790    6.995      430297.031      430315.406      430302.063      430297.031;
   791    7.004      430559.844      430575.844      430563.469      430559.844;
   792    7.013      430823.313      430834.969      430825.594      430823.313;
   793    7.021      431072.500      431092.219      431077.250      431072.500;
   794    7.030      431339.250      431348.594      431339.594      431339.250;
   795    7.039      431590.938      431605.188      431593.563      431590.938;
   796    7.048      431843.031      431859.563      431845.063      431843.031;
   797    7.057      432102.406      432110.844      432101.625      432102.406;
   798    7.066      432341.063      432360.938      432346.063      432341.063;
   799    7.074      432600.906      432610.563      432601.063      432600.906;
   800    7.083      432844.750      432858.719      432847.375      432844.750;
   801    7.092      433093.156      433105.125      433095.125      433093.156;
   802    7.101      433340.406      433350.250      433341.000      433340.406;
   803    7.110      433581.781      433594.281      433583.938      433581.781;
   804    7.119      433823.719      433836.594      433825.344      433823.719;
   805    7.128      434068.063      434079.219      434069.094      434068.063;
   806    7.136      434306.750      434320.344      434307.813      434306.750;
   807    7.145      434546.688      434559.406      434546.625      434546.688;
   808    7.154      434782.594      434796.938      434783.250      434782.594;
   809    7.163      435018.344      435032.938      435020.750      435018.344;
   810    7.172      435258.656      435268.156      435259.344      435258.656;
   811    7.181      435487.188      435502.625      435489.125      435487.188;
   812    7.190      435721.625      435735.250      435723.938      435721.625;
   813    7.198      435948.969      435967.281      435953.250      435948.969;
   814    7.207      436176.875      436197.688      436182.063      436176.875;
   815    7.216      436409.469      436426.750      436413.125      436409.469;
   816    7.225      436630.281      436654.406      436636.281      436630.281;
   817    7.234      436862.531      436880.656      436867.344      436862.531;
   818    7.243      437080.813      437107.125      437087.063      437080.813;
   819    7.252      437308.781      437330.781      437314.281      437308.781;
   820    7.260      437527.781      437553.531      437533.750      437527.781;
   821    7.269      437748.688      437774.531      437756.094      437748.688;
   822    7.278      437968.469      437995.375      437975.156      437968.469;
   823    7.287      438181.563      438214.344      438189.750      438181.563;
   824    7.296      438405.344      438432.313      438411.781      438405.344;
   825    7.305      438612.531      438648.781      438622.313      438612.531;
   826    7.314      438836.250      438863.938      438843.844      438836.250;
   827    7.322      439038.156      439077.906      439050.344      439038.156;
   828    7.331      439259.563      439290.094      439269.000      439259.563;
   829    7.340      439464.938      439500.688      439475.563      439464.938;
   830    7.349      439680.750      439709.594      439690.375      439680.750;
   831    7.358      439880.125      439918.469      439892.688      439880.125;
   832    7.367      440092.125      440125.594      440103.406      440092.125;
   833    7.376      440293.594      440332.031      440305.125      440293.594;
   834    7.384      440506.063      440537.219      440515.156      440506.063;
   835    7.393      440704.594      440740.906      440714.625      440704.594;
   836    7.402      440910.906      440943.438      440920.406      440910.906;
   837    7.411      441110.781      441145.438      441119.875      441110.781;
   838    7.420      441311.563      441345.813      441320.688      441311.563;
   839    7.429      441509.031      441543.750      441518.656      441509.031;
   840    7.438      441706.656      441740.813      441716.406      441706.656;
   841    7.446      441901.969      441936.594      441912.219      441901.969;
   842    7.455      442096.938      442131.031      442107.469      442096.938;
   843    7.464      442286.031      442324.563      442298.656      442286.031;
   844    7.473      442480.469      442515.750      442492.688      442480.469;
   845    7.482      442663.781      442704.938      442678.063      442663.781;
   846    7.491      442860.719      442893.031      442871.625      442860.719;
   847    7.499      443034.750      443079.625      443050.094      443034.750;
   848    7.508      443233.938      443265.000      443244.656      443233.938;
   849    7.517      443402.563      443449.031      443419.375      443402.563;
   850    7.526      443608.281      443631.813      443616.500      443608.281;
   851    7.535      443764.781      443812.969      443783.000      443764.781;
   852    7.544      443973.094      443992.844      443980.406      443973.094;
   853    7.553      444127.719      444170.844      444144.344      444127.719;
   854    7.561      444325.313      444347.750      444333.813      444325.313;
   855    7.570      444485.250      444523.469      444500.000      444485.250;
   856    7.579      444663.625      444698.063      444676.625      444663.625;
   857    7.588      444842.844      444871.500      444854.375      444842.844;
   858    7.597      444997.469      445042.781      445014.906      444997.469;
   859    7.606      445194.344      445212.906      445202.000      445194.344;
   860    7.615      445333.344      445381.469      445351.344      445333.344;
   861    7.623      445531.625      445548.219      445537.438      445531.625;
   862    7.632      445674.406      445713.781      445688.031      445674.406;
   863    7.641      445847.156      445877.938      445856.813      445847.156;
   864    7.650      446017.000      446041.313      446024.781      446017.000;
   865    7.659      446162.281      446203.094      446176.188      446162.281;
   866    7.668      446352.094      446363.938      446355.313      446352.094;
   867    7.677      446484.781      446523.063      446497.875      446484.781;
   868    7.685      446661.969      446681.719      446667.813      446661.969;
   869    7.694      446815.781      446838.500      446822.969      446815.781;
   870    7.703      446959.813      446994.563      446971.188      446959.813;
   871    7.712      447136.813      447149.469      447140.000      447136.813;
   872    7.721      447269.938      447302.250      447280.688      447269.938;
   873    7.730      447435.313      447455.250      447441.531      447435.313;
   874    7.739      447588.281      447607.156      447593.906      447588.281;
   875    7.747      447725.531      447756.125      447735.594      447725.531;
   876    7.756      447892.125      447904.531      447895.625      447892.125;
   877    7.765      448028.938      448052.125      448036.781      448028.938;
   878    7.774      448171.813      448198.406      448181.313      448171.813;
   879    7.783      448326.656      448344.125      448333.781      448326.656;
   880    7.792      448462.688      448488.188      448473.125      448462.688;
   881    7.801      448606.594      448631.594      448616.594      448606.594;
   882    7.809      448758.750      448773.563      448765.406      448758.750;
   883    7.818      448887.531      448915.094      448899.406      448887.531;
   884    7.827      449036.438      449055.156      449045.063      449036.438;
   885    7.836      449177.719      449193.969      449185.750      449177.719;
   886    7.845      449305.781      449331.281      449317.219      449305.781;
   887    7.854      449451.031      449467.750      449459.750      449451.031;
   888    7.863      449586.750      449603.188      449596.094      449586.750;
   889    7.871      449712.594      449737.656      449724.625      449712.594;
   890    7.880      449854.375      449871.094      449863.375      449854.375;
   891    7.889      449985.250      450002.906      449995.781      449985.250;
   892    7.898      450110.719      450133.344      450123.844      450110.719;
   893    7.907      450247.656      450262.781      450258.500      450247.656;
   894    7.916      450377.781      450391.719      450388.219      450377.781;
   895    7.924      450499.125      450519.719      450511.938      450499.125;
   896    7.933      450630.719      450646.469      450642.219      450630.719;
   897    7.942      450758.250      450772.688      450769.281      450758.250;
   898    7.951      450877.000      450897.719      450890.563      450877.000;
   899    7.960      451004.813      451021.750      451016.688      451004.813;
   900    7.969      451131.250      451145.375      451142.156      451131.250;
   901    7.978      451248.656      451267.750      451262.063      451248.656;
   902    7.986      451371.719      451389.219      451384.125      451371.719;
   903    7.995      451494.531      451510.063      451506.031      451494.531;
   904    8.004      451609.125      451629.563      451622.781      451609.125;
   905    8.013      451725.500      451748.125      451740.281      451725.500;
   906    8.022      451845.875      451865.906      451859.250      451845.875;
   907    8.031      451959.125      451982.594      451973.219      451959.125;
   908    8.040      452074.406      452098.344      452089.031      452074.406;
   909    8.048      452189.719      452212.656      452204.094      452189.719;
   910    8.057      452305.469      452326.438      452318.406      452305.469;
   911    8.066      452414.344      452438.563      452428.688      452414.344;
   912    8.075      452523.906      452549.781      452539.281      452523.906;
   913    8.084      452639.500      452660.031      452652.250      452639.500;
   914    8.093      452746.094      452769.438      452759.469      452746.094;
   915    8.102      452852.375      452877.750      452866.875      452852.375;
   916    8.110      452959.688      452984.906      452974.031      452959.688;
   917    8.119      453068.563      453090.406      453081.969      453068.563;
   918    8.128      453171.719      453194.938      453185.906      453171.719;
   919    8.137      453272.094      453298.719      453286.969      453272.094;
   920    8.146      453376.500      453401.313      453390.125      453376.500;
   921    8.155      453480.469      453502.344      453492.938      453480.469;
   922    8.164      453576.750      453602.563      453590.438      453576.750;
   923    8.172      453674.563      453701.563      453688.156      453674.563;
   924    8.181      453773.281      453799.281      453786.031      453773.281;
   925    8.190      453871.906      453895.688      453884.000      453871.906;
   926    8.199      453964.438      453990.750      453978.219      453964.438;
   927    8.208      454055.031      454084.969      454070.188      454055.031;
   928    8.217      454150.313      454178.031      454164.188      454150.313;
   929    8.226      454244.781      454269.125      454257.156      454244.781;
   930    8.234      454333.531      454358.719      454346.219      454333.531;
   931    8.243      454418.625      454447.531      454432.844      454418.625;
   932    8.252      454507.750      454535.063      454521.000      454507.750;
   933    8.261      454595.063      454621.469      454606.938      454595.063;
   934    8.270      454683.406      454706.188      454693.500      454683.406;
   935    8.279      454763.125      454789.969      454775.438      454763.125;
   936    8.288      454843.906      454872.656      454857.406      454843.906;
   937    8.296      454925.688      454954.250      454938.969      454925.688;
   938    8.305      455008.875      455034.469      455020.313      455008.875;
   939    8.314      455088.781      455112.906      455099.375      455088.781;
   940    8.323      455162.406      455190.375      455174.813      455162.406;
   941    8.332      455239.156      455266.844      455251.469      455239.156;
   942    8.341      455314.906      455342.031      455326.813      455314.906;
   943    8.349      455392.688      455415.969      455402.813      455392.688;
   944    8.358      455466.969      455488.906      455476.313      455466.969;
   945    8.367      455538.531      455560.719      455548.281      455538.531;
   946    8.376      455606.125      455631.188      455616.938      455606.125;
   947    8.385      455674.500      455700.375      455685.563      455674.500;
   948    8.394      455742.719      455768.563      455753.656      455742.719;
   949    8.403      455811.938      455835.000      455821.188      455811.938;
   950    8.411      455878.375      455900.094      455887.531      455878.375;
   951    8.420      455939.375      455964.344      455950.406      455939.375;
   952    8.429      456001.563      456027.750      456013.219      456001.563;
   953    8.438      456063.094      456090.063      456075.313      456063.094;
   954    8.447      456124.969      456150.938      456136.625      456124.969;
   955    8.456      456186.781      456210.750      456197.344      456186.781;
   956    8.465      456248.875      456269.594      456258.469      456248.875;
   957    8.473      456306.688      456327.281      456316.063      456306.688;
   958    8.482      456361.469      456384.125      456371.594      456361.469;
   959    8.491      456417.219      456440.156      456427.438      456417.219;
   960    8.500      456472.156      456495.406      456482.563      456472.156;
   961    8.509      456527.250      456549.938      456537.250      456527.250;
   962    8.518      456583.031      456603.500      456592.000      456583.031;
   963    8.527      456637.844      456656.281      456645.875      456637.844;
   964    8.535      456688.469      456707.906      456696.906      456688.469;
   965    8.544      456739.063      456758.969      456747.844      456739.063;
   966    8.553      456788.094      456809.344      456797.719      456788.094;
   967    8.562      456837.063      456858.688      456847.063      456837.063;
   968    8.571      456885.438      456906.938      456895.594      456885.438;
   969    8.580      456933.469      456954.156      456943.125      456933.469;
   970    8.589      456982.125      457000.188      456990.594      456982.125;
   971    8.597      457028.750      457045.500      457036.625      457028.750;
   972    8.606      457073.469      457089.781      457081.406      457073.469;
   973    8.615      457115.531      457132.969      457124.188      457115.531;
   974    8.624      457156.594      457175.063      457165.875      457156.594;
   975    8.633      457197.063      457216.031      457206.594      457197.063;
   976    8.642      457237.000      457256.094      457246.656      457237.000;
   977    8.651      457275.688      457295.438      457285.688      457275.688;
   978    8.659      457314.688      457333.875      457324.438      457314.688;
   979    8.668      457353.469      457371.250      457362.688      457353.469;
   980    8.677      457391.719      457407.594      457399.875      457391.719;
   981    8.686      457427.625      457442.750      457435.469      457427.625;
   982    8.695      457461.156      457476.813      457468.875      457461.156;
   983    8.704      457492.281      457509.813      457500.594      457492.281;
   984    8.713      457523.688      457541.813      457532.250      457523.688;
   985    8.721      457553.906      457572.813      457562.875      457553.906;
   986    8.730      457584.250      457602.813      457592.938      457584.250;
   987    8.739      457612.719      457631.719      457621.656      457612.719;
   988    8.748      457640.594      457659.469      457649.594      457640.594;
   989    8.757      457666.250      457686.000      457675.469      457666.250;
   990    8.766      457692.438      457711.125      457701.125      457692.438;
   991    8.774      457716.813      457734.969      457725.125      457716.813;
   992    8.783      457740.938      457757.750      457748.656      457740.938;
   993    8.792      457763.719      457779.344      457771.094      457763.719;
   994    8.801      457785.469      457800.063      457792.281      457785.469;
   995    8.810      457805.313      457819.750      457812.000      457805.313;
   996    8.819      457824.813      457838.594      457831.031      457824.813;
   997    8.828      457842.813      457856.375      457849.094      457842.813;
   998    8.836      457860.188      457873.375      457866.375      457860.188;
   999    8.845      457875.906      457889.344      457882.125      457875.906;
  1000    8.854      457890.594      457904.188      457896.781      457890.594;
  1001    8.863      457904.656      457918.188      457910.719      457904.656;
  1002    8.872      457917.313      457930.938      457923.563      457917.313;
  1003    8.881      457929.219      457942.813      457935.375      457929.219;
  1004    8.890      457939.656      457953.500      457946.094      457939.656;
  1005    8.898      457949.219      457963.000      457955.531      457949.219;
  1006    8.907      457957.781      457971.438      457964.000      457957.781;
  1007    8.916      457965.281      457978.750      457971.469      457965.281;
  1008    8.925      457971.625      457985.000      457977.875      457971.625;
  1009    8.934      457977.094      457990.156      457983.031      457977.094;
  1010    8.943      457981.375      457994.344      457987.406      457981.375;
  1011    8.952      457984.750      457997.469      457990.500      457984.750;
  1012    8.960      457987.125      457999.469      457992.906      457987.125;
  1013    8.969      457988.594      458000.813      457994.469      457988.594;
  1014    8.978      457989.469      458001.469      457995.313      457989.469;
  1015    8.987      457989.469      458001.469      457995.469      457989.469;
  1016    8.996      457989.469      458001.469      457995.469      457989.469;
  1017    9.005      457989.469      457998.469      457994.000      457989.469;
  1018    9.014      457988.000      457995.469      457991.906      457988.000;
  1019    9.022      457985.906      457991.875      457989.156      457985.906;
  1020    9.031      457982.875      457987.719      457985.750      457982.875;
  1021    9.040      457979.531      457983.125      457981.844      457979.531;
  1022    9.049      457975.656      457978.125      457977.563      457975.656;
  1023    9.058      457971.375      457972.781      457972.938      457971.375;
  1024    9.067      457966.750      457967.406      457967.938      457966.750;
  1025    9.076      457962.000      457961.656      457962.844      457962.000;
  1026    9.084      457956.688      457955.844      457957.344      457956.688;
  1027    9.093      457951.406      457949.844      457951.719      457951.406;
  1028    9.102      457946.125      457943.844      457946.031      457946.125;
  1029    9.111      457940.500      457937.688      457940.438      457940.500;
  1030    9.120      457935.156      457931.656      457934.594      457935.156;
  1031    9.129      457929.781      457925.563      457928.875      457929.781;
  1032    9.138      457924.094      457919.656      457923.313      457924.094;
  1033    9.146      457918.625      457913.719      457917.500      457918.625;
  1034    9.155      457913.375      457908.000      457912.000      457913.375;
  1035    9.164      457908.000      457902.406      457906.656      457908.000;
  1036    9.173      457903.031      457896.969      457901.438      457903.031;
